pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
0.016585,0.094231,0.25989,0.33333,0.33175,0.33073,0.33142,0.33005,0.31124,0.27928
0.011654,0.10111,0.25926,0.33333,0.33265,0.33221,0.33139,0.32909,0.30003,0.28301
0.027801,0.085053,0.26879,0.33333,0.33333,0.33333,0.33333,0.33333,0.32213,0.27314
0.027006,0.088838,0.27152,0.33333,0.3328,0.33246,0.33236,0.3314,0.30398,0.279
0.024683,0.09507,0.26404,0.33333,0.3332,0.33312,0.3332,0.33316,0.30625,0.28366
0.020055,0.10215,0.28425,0.33333,0.332,0.33114,0.32966,0.32935,0.30749,0.28065
0.0093313,0.11578,0.33432,0.3891,0.34302,0.34927,0.34213,0.34348,0.33239,0.33767
0.011907,0.11322,0.31349,0.33333,0.341,0.34595,0.34108,0.34368,0.33925,0.31622
-0.0023295,0.13303,0.28474,0.33333,0.33333,0.33333,0.33333,0.33333,0.3072,0.27584
0.0098972,0.12286,0.30185,0.33333,0.33333,0.33333,0.33333,0.33341,0.32673,0.27987
0.045436,0.088608,0.29618,0.33333,0.33333,0.33333,0.33333,0.33333,0.31539,0.28525
0.040867,0.09438,0.29402,0.3391,0.36455,0.38469,0.3532,0.34745,0.33152,0.35726
0.034421,0.10263,0.311,0.33333,0.36527,0.38588,0.35556,0.35004,0.33672,0.37089
0.040063,0.10188,0.3107,0.33333,0.34086,0.34572,0.33047,0.32595,0.3168,0.29951
0.068141,0.076643,0.36758,0.42071,0.33555,0.33698,0.33348,0.33331,0.34511,0.32769
0.016746,0.12682,0.32443,0.33333,0.34019,0.34462,0.33675,0.33673,0.33894,0.3449
0.035703,0.11057,0.30321,0.33333,0.36119,0.37916,0.35276,0.34753,0.34001,0.3584
0.061183,0.083963,0.33586,0.33333,0.34873,0.35866,0.34154,0.33264,0.33361,0.31518
0.070129,0.078135,0.31134,0.33374,0.32894,0.32416,0.32721,0.33011,0.328,0.30485
0.05487,0.097428,0.32888,0.35071,0.35786,0.35695,0.35441,0.35278,0.33808,0.34872
0.056151,0.097074,0.38272,0.45714,0.34243,0.34829,0.34553,0.34259,0.34118,0.3442
0.040578,0.11479,0.35677,0.33333,0.34103,0.34599,0.34689,0.34504,0.34953,0.35307
0.097844,0.059064,0.33502,0.33333,0.33631,0.33823,0.33659,0.33973,0.34325,0.33372
0.059748,0.098476,0.35395,0.34167,0.38207,0.41351,0.37724,0.36887,0.38324,0.40342
0.070746,0.090179,0.37063,0.44165,0.33754,0.34025,0.3373,0.33621,0.34028,0.33826
0.031231,0.12951,0.34811,0.34721,0.32614,0.3215,0.33341,0.33775,0.34793,0.31609
0.094081,0.064424,0.31092,0.33333,0.32987,0.32763,0.33406,0.34006,0.33515,0.2867
0.058171,0.10228,0.32293,0.33333,0.34261,0.3486,0.34409,0.34543,0.33297,0.30627
0.060429,0.09841,0.33629,0.33333,0.32964,0.32726,0.33313,0.33677,0.34775,0.29547
0.077597,0.080009,0.3032,0.33333,0.32355,0.31725,0.32517,0.33067,0.32856,0.29134
0.083433,0.079237,0.31125,0.33333,0.32703,0.32296,0.33008,0.33244,0.32835,0.29801
0.065602,0.10058,0.35719,0.40237,0.34095,0.34586,0.3413,0.34007,0.34971,0.32561
0.056481,0.11111,0.3535,0.42977,0.34736,0.35642,0.3519,0.35539,0.36504,0.34918
0.041027,0.12873,0.32176,0.33704,0.33823,0.34138,0.34088,0.34661,0.3535,0.3391
0.071639,0.10179,0.35385,0.33333,0.33414,0.33466,0.33503,0.33448,0.35436,0.35447
0.075155,0.095323,0.37773,0.3412,0.39968,0.44249,0.39929,0.38026,0.39248,0.42757
0.057784,0.11107,0.3573,0.33333,0.37411,0.40043,0.37764,0.36509,0.37313,0.37886
0.080661,0.0911,0.32801,0.33333,0.32481,0.31932,0.33731,0.33715,0.33229,0.30067
0.090197,0.080614,0.32465,0.33333,0.31587,0.30461,0.32316,0.32726,0.32681,0.29083
0.079819,0.091837,0.33732,0.34226,0.35899,0.37554,0.35968,0.35202,0.35244,0.36299
0.052335,0.11823,0.36273,0.33819,0.34852,0.35832,0.35286,0.34688,0.36165,0.37256
0.075129,0.097339,0.35808,0.33354,0.34339,0.34989,0.34994,0.35113,0.36892,0.40267
0.072081,0.10341,0.37106,0.34652,0.35274,0.36527,0.35555,0.35208,0.35776,0.40879
0.085449,0.092533,0.38023,0.33567,0.37775,0.40641,0.38139,0.37019,0.38753,0.44984
0.082633,0.099449,0.41614,0.42308,0.35037,0.36135,0.35284,0.35068,0.36392,0.4498
0.069346,0.11342,0.46434,0.40361,0.40382,0.44929,0.4114,0.44297,0.49537,0.60638
0.055038,0.12525,0.34595,0.33996,0.33464,0.33548,0.34396,0.34783,0.35266,0.33487
0.037643,0.14345,0.3559,0.33333,0.34297,0.34919,0.35773,0.35568,0.35932,0.37149
0.075503,0.098716,0.35175,0.33764,0.32884,0.32594,0.3453,0.34682,0.34138,0.3565
0.059374,0.11337,0.36102,0.32653,0.33364,0.33384,0.34052,0.33844,0.33523,0.39985
0.096245,0.075191,0.34825,0.33717,0.32766,0.324,0.34126,0.34331,0.34316,0.31857
0.071849,0.099722,0.36204,0.33333,0.31991,0.31124,0.33019,0.33681,0.33417,0.3141
0.06986,0.10101,0.35096,0.33227,0.32637,0.32188,0.33025,0.32999,0.33258,0.33284
0.058038,0.11235,0.34571,0.33733,0.33627,0.33816,0.33802,0.33439,0.33594,0.34281
0.066658,0.10227,0.39038,0.43288,0.3382,0.34133,0.34023,0.33757,0.34254,0.35209
0.058201,0.10947,0.37513,0.33623,0.34333,0.34978,0.35231,0.36545,0.37961,0.41992
0.084733,0.083154,0.36905,0.33211,0.36118,0.37914,0.37135,0.38158,0.38959,0.45492
0.053223,0.11552,0.35494,0.33298,0.35164,0.36345,0.36643,0.37008,0.3812,0.38208
0.027849,0.14093,0.35892,0.33333,0.32611,0.32144,0.34976,0.36717,0.38646,0.3668
0.051158,0.11525,0.3835,0.34752,0.36863,0.3914,0.37136,0.33227,0.35179,0.33104
0.016334,0.15471,0.38837,0.35577,0.33736,0.33996,0.34418,0.3513,0.37806,0.34276
0.034432,0.13439,0.40563,0.34051,0.33707,0.33949,0.33811,0.33927,0.3839,0.34829
0.062769,0.10475,0.38503,0.33862,0.33824,0.34141,0.3392,0.3387,0.36425,0.3725
0.076763,0.08887,0.43206,0.40475,0.34926,0.35954,0.35005,0.36005,0.38226,0.47207
0.093953,0.070585,0.36428,0.33333,0.34812,0.35664,0.35004,0.35817,0.37372,0.3817
0.076109,0.092914,0.32999,0.33333,0.33333,0.33333,0.33333,0.33333,0.33819,0.30596
0.065666,0.10444,0.33262,0.33333,0.33333,0.33333,0.33333,0.33333,0.33583,0.29737
0.056483,0.11196,0.31159,0.33333,0.3324,0.3318,0.33244,0.33506,0.34127,0.30598
0.060398,0.10897,0.34666,0.33333,0.33789,0.34083,0.33688,0.34102,0.35045,0.34743
0.050825,0.11678,0.38647,0.33369,0.34731,0.35632,0.34551,0.356,0.37033,0.41727
0.062735,0.10153,0.36292,0.33333,0.33324,0.33318,0.33325,0.33331,0.33967,0.34908
0.061877,0.1032,0.33353,0.33333,0.33299,0.33277,0.33307,0.33333,0.33474,0.32891
0.051287,0.11309,0.33353,0.33333,0.33331,0.3333,0.3321,0.3327,0.3394,0.37571
0.064168,0.10057,0.35474,0.33333,0.35321,0.36604,0.3466,0.34458,0.36433,0.36859
0.086751,0.076451,0.34551,0.33333,0.33087,0.32928,0.32716,0.32588,0.33936,0.30917
0.067569,0.097135,0.36464,0.33671,0.32641,0.32194,0.32369,0.32662,0.35013,0.31897
0.093358,0.072646,0.35912,0.34117,0.3289,0.32603,0.32834,0.33089,0.34513,0.33773
0.07127,0.09546,0.3518,0.33333,0.34863,0.3585,0.34138,0.33707,0.35354,0.31646
0.079947,0.086527,0.34932,0.3367,0.35527,0.36943,0.34821,0.33523,0.34247,0.34204
0.10096,0.065332,0.38082,0.33333,0.35335,0.36627,0.3513,0.35087,0.36584,0.39402
0.087572,0.079914,0.42941,0.41512,0.33333,0.33333,0.33333,0.33333,0.3538,0.33333
0.096669,0.070008,0.41524,0.35983,0.36553,0.38631,0.36267,0.35401,0.38238,0.38074
0.13856,0.025695,0.36757,0.33333,0.34857,0.35873,0.34555,0.32407,0.33583,0.31136
0.11144,0.053698,0.33152,0.33285,0.32287,0.31612,0.31905,0.32129,0.32354,0.28687
0.085478,0.079882,0.33716,0.33216,0.33476,0.33568,0.33353,0.34554,0.34632,0.29218
