-0.052554,0.12443,0.2225,0.32594,0.26331,0.25623,0.27574,0.29453,0.26151,0.2672
-0.099337,0.16497,0.38718,0.37813,0.41993,0.46458,0.40406,0.37008,0.31269,0.34602
-0.087028,0.15412,0.34926,0.33095,0.39231,0.39481,0.37142,0.36769,0.36288,0.36363
-0.1063,0.1681,0.24311,0.33882,0.38727,0.45487,0.39003,0.42083,0.32261,0.46354
-0.068612,0.13209,0.1347,0.33333,0.34323,0.35113,0.34191,0.354,0.18227,0.42745
0.0091013,0.054934,0.092741,0.33296,0.31828,0.31144,0.31739,0.31245,0.11644,0.34695
-0.038982,0.10868,0.049848,0.30386,0.32707,0.32303,0.32746,0.32432,0.13719,0.30777
-0.063782,0.14403,0.1913,0.35176,0.3436,0.34812,0.33246,0.32118,0.19032,0.31621
-0.072808,0.15789,0.31728,0.38595,0.46701,0.43034,0.40402,0.35625,0.2947,0.32796
-0.019359,0.099888,0.2634,0.33333,0.4106,0.39239,0.34341,0.37094,0.28782,0.29735
-0.02601,0.10134,0.30407,0.33333,0.43885,0.42905,0.36491,0.38266,0.28765,0.29736
-0.035701,0.10498,0.32922,0.33463,0.4359,0.45834,0.38483,0.38789,0.30005,0.31108
-0.078961,0.14011,0.19823,0.33333,0.31431,0.30203,0.29512,0.34292,0.21578,0.26671
-0.099988,0.15819,0.098324,0.33333,0.3301,0.32802,0.32095,0.33174,0.16515,0.27188
-0.057502,0.12115,0.072182,0.33333,0.33295,0.3327,0.33293,0.33307,0.15901,0.30727
-0.096924,0.17072,0.1343,0.37866,0.33333,0.33333,0.33309,0.33296,0.20356,0.32275
-0.11858,0.19863,0.13161,0.35794,0.33333,0.33333,0.33356,0.33366,0.18797,0.33342
-0.098136,0.18589,0.098557,0.33333,0.33259,0.33211,0.32855,0.3226,0.14584,0.33933
-0.076749,0.1747,0.092748,0.33333,0.33272,0.33232,0.33261,0.33333,0.16226,0.33956
-0.034856,0.1406,0.083862,0.33333,0.33333,0.33333,0.33333,0.33333,0.17263,0.33297
-0.051375,0.165,0.10644,0.33333,0.33333,0.33333,0.33333,0.33333,0.18094,0.33285
-0.03994,0.16144,0.14084,0.33333,0.34545,0.35327,0.33276,0.3332,0.191,0.30459
-0.0016091,0.13166,0.18458,0.33333,0.37677,0.4048,0.3488,0.34945,0.23476,0.32114
0.0046988,0.13301,0.16729,0.33333,0.345,0.35252,0.33247,0.33307,0.1991,0.30457
-0.026268,0.1733,0.2138,0.33334,0.40389,0.41148,0.36471,0.3517,0.21797,0.30364
0.036118,0.11526,0.31902,0.33333,0.40406,0.38259,0.37529,0.37467,0.30442,0.32704
