pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
-0.22785,-0.093212,0.31641,0.33333,0.33634,0.33828,0.35199,0.36172,0.35018,0.37511
-0.2362,-0.086034,0.33623,0.33333,0.34379,0.35054,0.35875,0.37162,0.36887,0.39518
-0.23118,-0.09191,0.33784,0.33543,0.33828,0.34148,0.36414,0.38114,0.38055,0.35761
-0.21926,-0.10507,0.3451,0.34464,0.33787,0.3408,0.35659,0.37062,0.36496,0.35463
-0.20745,-0.11821,0.33789,0.33758,0.3351,0.33624,0.34497,0.35157,0.35124,0.36759
-0.19917,-0.12676,0.36907,0.33333,0.34101,0.34596,0.37969,0.40605,0.42485,0.39997
-0.23921,-0.091271,0.35283,0.33333,0.33687,0.33915,0.35585,0.3687,0.39192,0.44402
-0.21829,-0.11247,0.37022,0.33333,0.34053,0.34517,0.34976,0.35427,0.3818,0.48628
-0.23282,-0.10048,0.39682,0.33333,0.34672,0.35536,0.39018,0.41698,0.4512,0.38471
-0.23042,-0.10772,0.33501,0.33333,0.33282,0.33249,0.34997,0.36107,0.36451,0.41688
-0.22223,-0.1208,0.33476,0.33559,0.33222,0.3315,0.33836,0.34295,0.34439,0.35579
-0.22048,-0.12563,0.419,0.41699,0.34042,0.345,0.35146,0.35355,0.38603,0.40166
-0.25295,-0.096978,0.36122,0.33333,0.33722,0.33973,0.36759,0.38987,0.40067,0.42412
-0.22061,-0.13543,0.31911,0.33298,0.34275,0.34882,0.3682,0.39053,0.39467,0.40609
-0.21982,-0.13847,0.33809,0.33333,0.33182,0.33084,0.34799,0.35886,0.3684,0.4064
-0.22392,-0.13811,0.34069,0.33333,0.3306,0.32884,0.34567,0.35592,0.36981,0.4047
-0.23144,-0.13327,0.36473,0.33333,0.32973,0.32741,0.3397,0.34563,0.35463,0.3822
-0.24047,-0.12696,0.37089,0.33333,0.33559,0.33705,0.36343,0.38496,0.40108,0.36674
-0.24172,-0.12781,0.35054,0.33333,0.33324,0.33318,0.35208,0.36951,0.38739,0.34994
-0.24386,-0.12897,0.35276,0.33333,0.32961,0.32721,0.34642,0.35944,0.37858,0.36719
-0.23931,-0.13492,0.34399,0.33333,0.33202,0.33117,0.34873,0.3648,0.38027,0.34831
-0.24999,-0.12477,0.36709,0.33314,0.33281,0.33247,0.34106,0.34913,0.36859,0.343
-0.22479,-0.14883,0.35398,0.33211,0.33079,0.32915,0.34496,0.35297,0.36975,0.35241
-0.23459,-0.13927,0.35561,0.33333,0.33487,0.33586,0.34721,0.35755,0.38017,0.44621
-0.25725,-0.11838,0.3463,0.33333,0.331,0.3295,0.34058,0.351,0.37845,0.36349
-0.25992,-0.11695,0.36021,0.33333,0.33048,0.32863,0.33844,0.34571,0.37714,0.37361
-0.24753,-0.12986,0.37062,0.33333,0.33059,0.32883,0.33908,0.34752,0.37485,0.37941
-0.24653,-0.13151,0.36006,0.33333,0.33022,0.32821,0.3371,0.34401,0.36402,0.36998
-0.26386,-0.11362,0.37084,0.33333,0.33069,0.32899,0.34081,0.35323,0.37569,0.34704
-0.24416,-0.13609,0.38162,0.33333,0.33081,0.32918,0.33939,0.3469,0.37318,0.38771
-0.25664,-0.12676,0.39801,0.33632,0.33202,0.33117,0.3408,0.34961,0.38499,0.34954
-0.24541,-0.14126,0.38843,0.33333,0.33138,0.33012,0.3393,0.35011,0.38612,0.36344
-0.25245,-0.13693,0.38891,0.33459,0.33753,0.34024,0.34887,0.35799,0.384,0.40834
-0.2435,-0.14786,0.38267,0.33333,0.33083,0.32921,0.34222,0.35613,0.38655,0.34324
-0.24346,-0.15212,0.38885,0.33333,0.33007,0.32796,0.33675,0.34392,0.38543,0.38295
-0.23361,-0.16293,0.37434,0.33333,0.33118,0.3298,0.34113,0.35555,0.38006,0.35704
-0.23208,-0.16556,0.37184,0.33333,0.33268,0.33227,0.34289,0.35336,0.38007,0.39038
-0.24205,-0.15721,0.39916,0.33333,0.33393,0.33432,0.33755,0.34165,0.38285,0.41514
-0.2555,-0.14636,0.39856,0.33333,0.33488,0.33588,0.34028,0.34555,0.38388,0.41033
-0.25468,-0.14966,0.3971,0.33333,0.33526,0.3365,0.33984,0.34462,0.38905,0.41602
-0.27435,-0.13139,0.40479,0.33333,0.33383,0.33416,0.33719,0.34098,0.38365,0.40451
-0.26568,-0.14104,0.4222,0.33702,0.33454,0.33532,0.33989,0.3451,0.38682,0.40795
-0.25757,-0.15296,0.41213,0.33333,0.3357,0.33722,0.3409,0.34617,0.39104,0.41838
-0.26233,-0.14907,0.39773,0.33333,0.33348,0.33358,0.33439,0.33557,0.37791,0.4129
-0.26057,-0.15421,0.40848,0.33333,0.33333,0.33333,0.33333,0.33333,0.36891,0.38266
-0.25077,-0.16829,0.39549,0.33333,0.33306,0.33288,0.33398,0.33534,0.37951,0.39278
-0.26121,-0.15918,0.38624,0.33333,0.3332,0.33311,0.33526,0.33756,0.38359,0.39799
-0.27965,-0.14141,0.40757,0.33333,0.33401,0.33445,0.34087,0.35058,0.38513,0.39437
-0.26638,-0.15607,0.37755,0.33981,0.3339,0.33427,0.34052,0.34973,0.37837,0.34313
-0.25983,-0.16622,0.38059,0.33333,0.33728,0.33983,0.34541,0.35628,0.39102,0.42042
-0.25592,-0.17368,0.38921,0.33889,0.33509,0.33623,0.33868,0.3412,0.37424,0.38985
-0.27612,-0.15438,0.37977,0.33333,0.33365,0.33385,0.34277,0.35352,0.38965,0.39067
-0.25661,-0.17704,0.395,0.33333,0.33174,0.33071,0.33881,0.34729,0.37828,0.38614
-0.2733,-0.16136,0.39874,0.33333,0.33517,0.33635,0.34607,0.35798,0.37921,0.41244
-0.27091,-0.16726,0.3804,0.33333,0.33244,0.33186,0.33419,0.3366,0.36455,0.39964
-0.27638,-0.16449,0.37413,0.33333,0.33244,0.33186,0.33658,0.34023,0.3698,0.39522
-0.26757,-0.17598,0.37958,0.33333,0.33322,0.33315,0.33576,0.3388,0.36854,0.37652
-0.26857,-0.17654,0.37975,0.33689,0.33446,0.33519,0.33696,0.34357,0.3723,0.35826
-0.26878,-0.1791,0.36915,0.33412,0.3348,0.33574,0.34038,0.3442,0.37065,0.40022
-0.27171,-0.17816,0.37426,0.33462,0.33339,0.33342,0.33546,0.33622,0.36017,0.37867
-0.28157,-0.17114,0.39216,0.33755,0.33675,0.33896,0.3399,0.34064,0.36419,0.39472
-0.27171,-0.18476,0.37043,0.33333,0.3328,0.33246,0.33465,0.33741,0.36887,0.3835
-0.27526,-0.1821,0.37238,0.33333,0.33427,0.33487,0.33867,0.34057,0.36639,0.40548
-0.29547,-0.16271,0.36464,0.33333,0.33381,0.33411,0.33568,0.33888,0.36225,0.38537
-0.29335,-0.1672,0.3759,0.33333,0.33447,0.3352,0.34264,0.34919,0.37942,0.37167
-0.3002,-0.16325,0.36678,0.33333,0.32935,0.32677,0.33133,0.33883,0.35557,0.3637
-0.28598,-0.18042,0.35234,0.33349,0.33261,0.33214,0.33404,0.33846,0.35679,0.3593
-0.28881,-0.17912,0.36541,0.34822,0.33462,0.33545,0.33595,0.33956,0.36736,0.36632
-0.29427,-0.17437,0.35542,0.33333,0.33312,0.33298,0.33425,0.33817,0.36653,0.38448
-0.29605,-0.17047,0.35923,0.33709,0.33539,0.33671,0.33772,0.34058,0.35442,0.35385
-0.28103,-0.18769,0.34147,0.33333,0.33214,0.33137,0.33386,0.33875,0.35308,0.37543
-0.27241,-0.19561,0.3539,0.33333,0.3333,0.33327,0.33425,0.34323,0.36612,0.36159
-0.25992,-0.20797,0.33009,0.33333,0.33271,0.33231,0.33196,0.33905,0.35617,0.35208
-0.25734,-0.21044,0.34377,0.33333,0.33228,0.3316,0.33168,0.33406,0.35002,0.35813
-0.28133,-0.18784,0.34034,0.33333,0.33296,0.33272,0.33172,0.33535,0.35191,0.3567
-0.29307,-0.17778,0.34351,0.33159,0.33217,0.33142,0.33158,0.333,0.34825,0.34435
-0.29301,-0.17837,0.37269,0.33837,0.33383,0.33415,0.33544,0.3403,0.35893,0.34813
-0.28084,-0.18811,0.34761,0.33333,0.33292,0.33265,0.33165,0.33275,0.343,0.36994
-0.26824,-0.2025,0.34248,0.33927,0.33315,0.33304,0.33329,0.33577,0.34753,0.35832
-0.29432,-0.17615,0.32283,0.33333,0.33338,0.3334,0.33333,0.33385,0.33783,0.37116
-0.29015,-0.18235,0.3193,0.33333,0.33251,0.33198,0.33212,0.33223,0.32454,0.35166
-0.29627,-0.17706,0.33706,0.33333,0.33173,0.3307,0.32738,0.33103,0.33833,0.34192
-0.26339,-0.21101,0.32946,0.33333,0.33106,0.32959,0.32833,0.33124,0.33591,0.33994
-0.30406,-0.16951,0.31396,0.33333,0.33289,0.3326,0.33253,0.33739,0.33673,0.3478
