pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
0.051527,-0.031381,0.3989,0.38352,0.38673,0.42118,0.36732,0.34715,0.35932,0.34693
0.011496,0.015188,0.37545,0.34765,0.37313,0.39881,0.36752,0.37743,0.37316,0.36884
-0.0088675,0.041515,0.36725,0.35043,0.34667,0.35527,0.35102,0.37276,0.36184,0.3687
0.02179,0.0098019,0.39343,0.35312,0.34874,0.35867,0.36681,0.38019,0.3742,0.38088
0.019233,0.009671,0.3961,0.34852,0.40597,0.45284,0.40311,0.4339,0.42364,0.44241
0.056458,-0.025136,0.43292,0.46867,0.39741,0.43814,0.38835,0.382,0.39224,0.38675
0.043723,-0.010191,0.4405,0.39217,0.42363,0.48188,0.43214,0.44455,0.45711,0.44599
0.052564,-0.018736,0.42398,0.38294,0.42096,0.47876,0.42233,0.41828,0.42251,0.46272
0.082591,-0.046063,0.43063,0.37741,0.4591,0.54023,0.45214,0.42374,0.42969,0.48974
0.11949,-0.080525,0.42062,0.47967,0.38748,0.42241,0.38535,0.38349,0.38176,0.40056
0.091934,-0.055637,0.40323,0.34052,0.46953,0.5574,0.4613,0.42001,0.40895,0.46348
0.10267,-0.066615,0.39929,0.39156,0.40714,0.45475,0.40232,0.36169,0.35606,0.388
0.11869,-0.085499,0.44151,0.38528,0.42005,0.47599,0.41696,0.36616,0.37769,0.40928
0.10618,-0.07789,0.42397,0.34944,0.42506,0.48424,0.42573,0.3822,0.38628,0.40124
0.12628,-0.097516,0.45825,0.35707,0.40077,0.44428,0.40763,0.36912,0.39514,0.40776
0.095415,-0.07277,0.43783,0.38357,0.38055,0.41102,0.38667,0.34866,0.35973,0.37169
0.099442,-0.081949,0.41512,0.36066,0.40157,0.4456,0.41555,0.3494,0.34717,0.39781
0.095389,-0.082583,0.44932,0.3839,0.36937,0.39263,0.37139,0.32112,0.34225,0.33996
0.087468,-0.076507,0.44978,0.41244,0.35728,0.37272,0.36348,0.33339,0.34517,0.3441
0.067514,-0.055857,0.43978,0.34636,0.39242,0.43054,0.40211,0.31495,0.33374,0.34137
0.037851,-0.024627,0.42082,0.33441,0.35486,0.36874,0.36484,0.31412,0.35291,0.33477
0.070598,-0.058366,0.44984,0.36646,0.37203,0.397,0.38758,0.31728,0.34542,0.33546
0.064958,-0.057946,0.45355,0.38186,0.34804,0.35446,0.36841,0.33399,0.34145,0.34978
0.036309,-0.032678,0.43189,0.33903,0.33814,0.33992,0.36602,0.31616,0.32887,0.3343
0.025436,-0.025059,0.43036,0.36152,0.36544,0.38333,0.38247,0.38357,0.40204,0.38974
-0.0082213,0.0080446,0.43218,0.33528,0.36278,0.3542,0.37963,0.37617,0.38485,0.37401
-0.027417,0.025898,0.44845,0.42916,0.35596,0.37746,0.34824,0.33676,0.33691,0.3174
0.028992,-0.034697,0.41678,0.35255,0.3448,0.33696,0.34035,0.32469,0.35194,0.31074
0.032824,-0.038313,0.43429,0.35236,0.37081,0.39113,0.409,0.37437,0.40124,0.38798
0.00015519,-0.0054727,0.46218,0.40867,0.40542,0.44957,0.4635,0.42771,0.44533,0.43445
-0.030111,0.021271,0.4457,0.33296,0.40555,0.40606,0.46442,0.4192,0.41528,0.41045
-0.011952,-0.0044958,0.4539,0.35968,0.38079,0.36797,0.43371,0.40462,0.40614,0.40502
-0.02695,0.0077761,0.42383,0.40019,0.37248,0.39081,0.40695,0.38154,0.38209,0.42129
-0.020125,0.00060544,0.41189,0.3606,0.38648,0.40612,0.40814,0.35948,0.36269,0.40673
0.066763,-0.096233,0.43432,0.33333,0.38105,0.41184,0.41388,0.3918,0.38604,0.4426
0.083143,-0.11723,0.5156,0.33333,0.4383,0.50601,0.51076,0.49277,0.51075,0.51395
-0.011668,-0.023566,0.4534,0.33333,0.37843,0.40795,0.44751,0.4596,0.4833,0.47497
-0.031997,-0.0019833,0.46072,0.33835,0.34294,0.34688,0.39395,0.42192,0.43878,0.4032
-0.057453,0.023282,0.38959,0.33333,0.29571,0.27144,0.35731,0.39013,0.40233,0.35484
0.052978,-0.087792,0.3259,0.33333,0.27575,0.23859,0.31607,0.3385,0.32546,0.31426
0.06648,-0.10695,0.36539,0.41453,0.32909,0.32635,0.33792,0.34526,0.33157,0.34064
0.072543,-0.11639,0.42249,0.41276,0.43381,0.49864,0.41164,0.35072,0.35554,0.38441
0.011108,-0.049758,0.45691,0.42581,0.43504,0.50152,0.41288,0.34656,0.34588,0.35527
0.010547,-0.046398,0.41002,0.33333,0.42034,0.47867,0.40303,0.34294,0.34081,0.36352
-0.016788,-0.017675,0.40167,0.33333,0.36764,0.38978,0.37134,0.34578,0.34719,0.3483
-0.016749,-0.024606,0.42185,0.33616,0.40271,0.44747,0.40038,0.35985,0.38152,0.37186
-0.040985,-0.001736,0.40442,0.44129,0.34731,0.35633,0.34702,0.3333,0.33013,0.33016
-0.036963,-0.0052963,0.42216,0.35887,0.34177,0.34721,0.33958,0.36446,0.37078,0.36848
-0.027309,-0.019709,0.44673,0.34179,0.34526,0.35296,0.37171,0.36412,0.38315,0.36589
-0.041079,-0.0072233,0.40192,0.33445,0.31803,0.30815,0.33685,0.362,0.3605,0.36181
-0.034255,-0.013321,0.37072,0.36553,0.31387,0.30132,0.31308,0.33563,0.32685,0.34149
-0.019902,-0.022768,0.38526,0.33939,0.35034,0.36131,0.3413,0.38107,0.38837,0.37433
0.0021407,-0.040004,0.41993,0.33439,0.34661,0.35517,0.35383,0.38081,0.39198,0.37375
9.4916e-05,-0.035788,0.42944,0.34908,0.36324,0.38254,0.38353,0.40753,0.41448,0.40991
0.00059837,-0.039922,0.40321,0.33004,0.35786,0.37368,0.37417,0.396,0.40099,0.38817
0.019551,-0.05172,0.47288,0.40685,0.34441,0.35155,0.34809,0.34744,0.38825,0.34075
-0.0066776,-0.023223,0.45056,0.38092,0.36428,0.38424,0.35335,0.34852,0.37324,0.34986
0.05471,-0.081889,0.41738,0.34497,0.3754,0.40254,0.39369,0.43143,0.444,0.42203
0.034876,-0.063004,0.44988,0.39025,0.393,0.4315,0.39314,0.42882,0.45458,0.45981
0.017197,-0.044899,0.43021,0.33618,0.39518,0.43508,0.39217,0.39706,0.40874,0.43557
0.077491,-0.10389,0.38421,0.33333,0.35741,0.37294,0.37859,0.39908,0.39337,0.42006
0.11204,-0.14028,0.4056,0.35342,0.33193,0.33102,0.36559,0.40524,0.41393,0.38306
0.092314,-0.12327,0.52496,0.42002,0.39376,0.43274,0.3961,0.39781,0.44189,0.45488
0.023906,-0.051284,0.4759,0.36036,0.44397,0.51149,0.45835,0.4591,0.4844,0.43122
-0.0029623,-0.021653,0.44896,0.33333,0.42605,0.48587,0.44058,0.47505,0.51884,0.48264
0.045546,-0.071989,0.41758,0.34575,0.40409,0.44974,0.40942,0.41925,0.43687,0.48021
0.061134,-0.089642,0.51656,0.35568,0.40485,0.45099,0.42991,0.43784,0.47914,0.46282
0.078501,-0.11078,0.44714,0.39398,0.36979,0.39332,0.38107,0.3895,0.4155,0.44637
0.084385,-0.11885,0.39309,0.33413,0.37952,0.40931,0.39358,0.39613,0.40498,0.50396
0.11054,-0.14604,0.53402,0.44861,0.37465,0.40131,0.38037,0.37556,0.41971,0.42347
0.047495,-0.081747,0.45638,0.33313,0.37265,0.39801,0.39424,0.39723,0.43402,0.51614
0.069098,-0.10357,0.41681,0.33333,0.35613,0.37084,0.38539,0.40019,0.42284,0.49374
0.069722,-0.10648,0.42723,0.34319,0.38476,0.41794,0.42155,0.39591,0.40818,0.41062
0.10696,-0.14177,0.53264,0.36601,0.35059,0.36172,0.39519,0.40689,0.46099,0.3872
0.092305,-0.1287,0.49319,0.45134,0.37045,0.39439,0.3895,0.4079,0.43437,0.47261
0.05275,-0.089174,0.43388,0.33559,0.39903,0.44141,0.42617,0.42056,0.43218,0.51186
0.030876,-0.060319,0.44534,0.34939,0.38024,0.41051,0.40116,0.42748,0.45363,0.49562
0.01296,-0.046145,0.47003,0.334,0.37911,0.40864,0.40339,0.43423,0.48489,0.54507
0.0091817,-0.043212,0.43527,0.34027,0.39131,0.42871,0.42378,0.43296,0.47787,0.56754
0.020977,-0.058871,0.43666,0.35543,0.38849,0.42407,0.41145,0.42083,0.45258,0.46875
0.015118,-0.053389,0.46727,0.33282,0.36383,0.3835,0.39242,0.41786,0.45392,0.48912
0.0081649,-0.044974,0.44342,0.33829,0.33757,0.34031,0.3764,0.40114,0.42152,0.48243
0.037618,-0.077452,0.46411,0.34533,0.38003,0.412,0.46341,0.47129,0.50126,0.4584
0.042503,-0.086557,0.40801,0.33333,0.35497,0.3725,0.41272,0.39426,0.40654,0.39702
0.0058358,-0.049094,0.48146,0.351,0.36359,0.38311,0.39374,0.35888,0.41614,0.38848
-0.010464,-0.026542,0.42392,0.36549,0.36084,0.3774,0.38587,0.37348,0.40199,0.36246
0.017637,-0.053558,0.43846,0.35685,0.39887,0.44116,0.42649,0.4206,0.45892,0.43589
0.043238,-0.084465,0.47265,0.36566,0.42503,0.46997,0.45544,0.44418,0.48961,0.45381
0.072832,-0.11795,0.47932,0.3419,0.43511,0.47592,0.46147,0.45344,0.49207,0.52053
0.064977,-0.11446,0.46318,0.38961,0.37285,0.39834,0.43789,0.46893,0.50913,0.44784
0.11421,-0.16631,0.4569,0.38344,0.35702,0.37229,0.42271,0.45408,0.48103,0.44169
0.18845,-0.24845,0.52877,0.36744,0.40603,0.45294,0.48316,0.48402,0.53944,0.51093
0.1467,-0.21253,0.47008,0.36554,0.39112,0.42841,0.44387,0.4396,0.48537,0.46327
0.11822,-0.18525,0.48019,0.43152,0.36141,0.37952,0.4032,0.42421,0.47111,0.42221
0.068779,-0.13834,0.49295,0.37269,0.3821,0.41356,0.43584,0.45254,0.51227,0.45326
0.084972,-0.15782,0.53465,0.33381,0.41837,0.47324,0.52428,0.51394,0.60186,0.54519
0.054713,-0.12943,0.4925,0.3861,0.36665,0.38814,0.42162,0.42099,0.47809,0.42039
0.082609,-0.16457,0.48738,0.33333,0.34811,0.34437,0.42336,0.44905,0.51612,0.50524
0.10611,-0.19269,0.50439,0.33211,0.37947,0.40297,0.43374,0.38599,0.4264,0.56943
0.0039722,-0.088806,0.49913,0.41326,0.36212,0.38026,0.3929,0.39015,0.43219,0.39451
-0.024385,-0.059738,0.48821,0.3438,0.3792,0.4088,0.42136,0.39233,0.43636,0.38496
0.075263,-0.1629,0.46703,0.33522,0.40142,0.44535,0.46774,0.42637,0.46522,0.44998
0.070218,-0.16299,0.53071,0.35435,0.4099,0.4593,0.4725,0.45306,0.52193,0.48748
0.0024942,-0.10037,0.45546,0.35417,0.36834,0.39092,0.42417,0.44666,0.48296,0.48601
-0.015445,-0.08831,0.47831,0.3627,0.32948,0.32699,0.36222,0.39325,0.45608,0.39878
-0.00066484,-0.11025,0.50938,0.39461,0.3301,0.3269,0.34525,0.36186,0.40347,0.35868
0.024425,-0.14417,0.47,0.33952,0.34914,0.34521,0.38618,0.40664,0.4477,0.39407
0.022689,-0.1444,0.43309,0.33333,0.32964,0.32726,0.36979,0.43251,0.47591,0.47013
0.0046886,-0.12641,0.39945,0.33455,0.33151,0.33034,0.38263,0.43145,0.45612,0.41624
0.020732,-0.14614,0.52396,0.38264,0.33357,0.33372,0.37923,0.42992,0.50753,0.42506
-0.044706,-0.084785,0.39575,0.33713,0.3479,0.3573,0.37199,0.40187,0.42802,0.40218
-0.014701,-0.11375,0.45496,0.37287,0.39411,0.43337,0.42951,0.45934,0.50424,0.45648
0.014803,-0.14288,0.5071,0.39895,0.40179,0.44596,0.42871,0.44737,0.47904,0.49846
-0.021889,-0.10681,0.53435,0.39598,0.35107,0.35168,0.35652,0.353,0.40398,0.49989
0.042984,-0.17301,0.45961,0.35129,0.359,0.37383,0.37422,0.36816,0.39856,0.51517
0.052062,-0.18449,0.37041,0.33333,0.3113,0.29709,0.32748,0.3504,0.37604,0.48974
0.024146,-0.15418,0.49786,0.34905,0.32658,0.32222,0.33576,0.34763,0.39322,0.44441
-0.0043247,-0.12688,0.43323,0.34136,0.32771,0.32409,0.3324,0.34564,0.37154,0.34941
0.041063,-0.17091,0.47972,0.33378,0.38704,0.4217,0.42638,0.46999,0.54217,0.43959
0.033928,-0.1666,0.42686,0.3367,0.34912,0.35931,0.35628,0.35322,0.39168,0.40842
0.00079177,-0.13211,0.50858,0.38602,0.3414,0.34661,0.34388,0.33611,0.40997,0.4294
-0.026247,-0.10901,0.42005,0.33155,0.3401,0.34447,0.3432,0.32226,0.35902,0.43026
0.01267,-0.1495,0.37725,0.33993,0.33126,0.32993,0.33278,0.32084,0.33403,0.39018
0.009006,-0.14677,0.44698,0.34093,0.33129,0.32998,0.33189,0.32945,0.36459,0.40814
-0.0037401,-0.13186,0.38216,0.33097,0.33165,0.33057,0.32447,0.32485,0.33107,0.37628
-0.014716,-0.11686,0.37979,0.33194,0.32694,0.32282,0.32243,0.32937,0.33594,0.4217
-0.019678,-0.1115,0.40328,0.33135,0.33504,0.33614,0.33151,0.33696,0.34989,0.47613
-0.0010027,-0.12948,0.51143,0.38259,0.33614,0.33795,0.33047,0.33173,0.37595,0.42343
-0.04042,-0.089238,0.39676,0.33333,0.32512,0.31982,0.3137,0.31407,0.33101,0.34124
0.0054055,-0.13207,0.37096,0.33713,0.34482,0.35224,0.33156,0.32365,0.31522,0.39393
-0.008878,-0.11777,0.45322,0.37809,0.34061,0.34531,0.33923,0.33578,0.35104,0.36503
-0.018504,-0.10671,0.41201,0.33333,0.33604,0.33779,0.3243,0.33095,0.35556,0.33728
0.023459,-0.14915,0.38561,0.33297,0.36596,0.38701,0.34843,0.36181,0.37254,0.45111
0.012484,-0.13639,0.40184,0.33355,0.37,0.39365,0.36555,0.39791,0.42339,0.40641
0.0149,-0.13935,0.4619,0.37906,0.36773,0.38992,0.35919,0.37785,0.40842,0.50869
-0.017309,-0.10273,0.40569,0.37585,0.37019,0.39398,0.35899,0.3713,0.38098,0.46121
-0.01207,-0.10652,0.42332,0.36812,0.39755,0.43898,0.39112,0.40888,0.42453,0.44189
0.02965,-0.14836,0.41855,0.39492,0.3722,0.39728,0.36973,0.38582,0.40933,0.44424
0.057525,-0.17539,0.45613,0.41707,0.36993,0.39354,0.36209,0.36935,0.39818,0.44065
0.030145,-0.14644,0.45411,0.50858,0.33727,0.33981,0.33728,0.34003,0.34121,0.341
0.066554,-0.18416,0.46132,0.43496,0.38365,0.41611,0.38621,0.36817,0.3678,0.51045
0.092969,-0.21147,0.48276,0.45527,0.3495,0.35993,0.35021,0.35651,0.37869,0.43637
0.041341,-0.16003,0.45063,0.38063,0.37657,0.40447,0.38183,0.36598,0.36529,0.40508
0.033382,-0.15476,0.44188,0.38786,0.37136,0.3959,0.37686,0.36616,0.36622,0.40378
0.034925,-0.15471,0.4224,0.40789,0.3529,0.36553,0.3563,0.35218,0.36094,0.35505
0.041326,-0.16005,0.53211,0.3891,0.36789,0.39018,0.37132,0.33503,0.38035,0.37996
0.082958,-0.2048,0.47743,0.36039,0.35955,0.37647,0.36912,0.35807,0.40026,0.38604
0.081867,-0.20377,0.40786,0.36618,0.35433,0.35998,0.36401,0.3419,0.35524,0.41883
0.023141,-0.14475,0.46228,0.35544,0.36902,0.38931,0.38334,0.37808,0.45097,0.50097
0.03832,-0.15871,0.45778,0.38491,0.36455,0.38469,0.39486,0.38003,0.42712,0.54932
-0.00099862,-0.11955,0.40962,0.3816,0.33206,0.32706,0.33478,0.32674,0.35533,0.38556
-0.013028,-0.10995,0.39876,0.32934,0.33928,0.34312,0.35791,0.34308,0.35692,0.35847
0.02715,-0.15055,0.41429,0.34256,0.31789,0.30634,0.34382,0.32721,0.37828,0.3676
-0.0022236,-0.12232,0.3596,0.33333,0.3101,0.29511,0.30681,0.30333,0.31955,0.34232
-0.031169,-0.09113,0.36201,0.33333,0.30841,0.29234,0.31179,0.34052,0.3522,0.35526
-0.02845,-0.09214,0.33986,0.33333,0.32296,0.31626,0.30791,0.34424,0.35316,0.3717
0.0064756,-0.12595,0.39375,0.33333,0.33557,0.33701,0.32956,0.35942,0.39185,0.38319
0.0055797,-0.12523,0.34698,0.33333,0.3252,0.31996,0.32497,0.36103,0.37683,0.37827
0.034975,-0.15358,0.35847,0.33251,0.33764,0.34041,0.3387,0.3559,0.36496,0.37139
0.030639,-0.14554,0.39301,0.37603,0.39392,0.43302,0.37841,0.36378,0.38783,0.40374
0.046601,-0.158,0.38846,0.339,0.41472,0.44886,0.39203,0.39177,0.39666,0.50886
0.061966,-0.17075,0.41166,0.41805,0.41543,0.4612,0.39452,0.3493,0.36206,0.43286
0.056454,-0.16474,0.36635,0.33333,0.42174,0.47011,0.39689,0.34205,0.35147,0.45087
0.11244,-0.22122,0.36105,0.34912,0.3825,0.39708,0.36579,0.30404,0.32437,0.38199
0.086609,-0.19441,0.34228,0.33325,0.36164,0.3799,0.3422,0.33318,0.34385,0.3973
0.071113,-0.17934,0.38827,0.36673,0.38614,0.42404,0.36491,0.37902,0.38857,0.42886
0.027694,-0.13498,0.39144,0.33333,0.41124,0.39349,0.3827,0.37099,0.37235,0.43842
0.063712,-0.17005,0.41203,0.33333,0.44315,0.42714,0.4199,0.37306,0.36609,0.4493
0.092842,-0.19496,0.37582,0.33056,0.39025,0.3962,0.37324,0.34949,0.34729,0.39541
0.073169,-0.17009,0.40228,0.32894,0.38403,0.38474,0.3996,0.40085,0.41738,0.38804
0.14382,-0.23827,0.37737,0.33333,0.3758,0.38914,0.36629,0.34186,0.37579,0.3599
0.16755,-0.26191,0.35388,0.33333,0.32291,0.31618,0.30523,0.3122,0.33242,0.35098
0.094606,-0.18649,0.34893,0.33291,0.30886,0.29306,0.34073,0.38662,0.38929,0.38515
0.16484,-0.25791,0.36307,0.33515,0.31906,0.31245,0.35015,0.38646,0.39712,0.38892
0.18729,-0.28106,0.35866,0.33374,0.34273,0.32308,0.37548,0.4003,0.41089,0.38923
0.16955,-0.26026,0.40124,0.34722,0.40484,0.44699,0.43405,0.4704,0.50134,0.44277
0.11718,-0.20223,0.38297,0.33333,0.43243,0.49636,0.44175,0.45516,0.46722,0.46025
0.066328,-0.14468,0.34059,0.33333,0.39839,0.44036,0.39167,0.42172,0.42971,0.4411
0.012839,-0.089372,0.36739,0.33333,0.38742,0.42232,0.37271,0.41692,0.41699,0.43414
0.037801,-0.11477,0.36107,0.33333,0.37842,0.40751,0.36194,0.38552,0.37402,0.42859
0.044409,-0.12005,0.33231,0.33333,0.36753,0.38959,0.36399,0.38958,0.36944,0.45766
0.076786,-0.15554,0.30472,0.33333,0.32092,0.31291,0.32095,0.32201,0.31501,0.34656
0.069307,-0.14646,0.32099,0.35066,0.31295,0.29439,0.30556,0.29229,0.29736,0.31869
0.059315,-0.1351,0.3015,0.33333,0.31399,0.30151,0.28287,0.25777,0.25392,0.27112
0.06027,-0.12577,0.33976,0.33333,0.36106,0.37895,0.32206,0.33554,0.32607,0.28832
0.037347,-0.095678,0.34568,0.33906,0.38182,0.41311,0.35285,0.35387,0.34233,0.37751
0.049916,-0.10471,0.34247,0.35713,0.37921,0.40881,0.358,0.36322,0.34358,0.37984
0.061385,-0.11705,0.36103,0.34362,0.41473,0.46725,0.37564,0.37614,0.3635,0.41429
0.11471,-0.1663,0.36973,0.33333,0.44891,0.52348,0.41497,0.41765,0.41597,0.46151
0.1306,-0.17701,0.33788,0.373,0.42063,0.47695,0.38375,0.38809,0.38056,0.43803
0.12813,-0.17436,0.34153,0.34292,0.43712,0.50408,0.40866,0.39607,0.38617,0.44634
