pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
-0.084517,0.12869,0.23267,0.33623,0.34659,0.35514,0.33171,0.32519,0.29301,0.26537
-0.072767,0.12002,0.22203,0.33333,0.33198,0.33111,0.31634,0.30101,0.2549,0.28478
-0.070787,0.12246,0.24661,0.33333,0.34036,0.3449,0.32162,0.30621,0.25607,0.31379
-0.078667,0.13148,0.25953,0.33333,0.32409,0.31812,0.29932,0.27542,0.2196,0.26069
-0.098018,0.15091,0.26797,0.33333,0.34366,0.35032,0.3109,0.294,0.23585,0.23365
-0.061331,0.11689,0.27516,0.33333,0.32367,0.31743,0.30955,0.29289,0.24473,0.28676
-0.076637,0.13583,0.26481,0.33009,0.35547,0.36975,0.32503,0.31954,0.26303,0.26567
-0.055,0.11188,0.2522,0.33333,0.35159,0.36336,0.32194,0.31136,0.26352,0.18864
-0.067086,0.12838,0.24113,0.33571,0.32829,0.32504,0.30659,0.2857,0.22466,0.26272
-0.083327,0.14773,0.27796,0.33835,0.34042,0.345,0.36564,0.37353,0.32477,0.36416
-0.10648,0.17046,0.25433,0.33333,0.32924,0.32613,0.34267,0.34712,0.29643,0.33551
-0.06544,0.12805,0.24898,0.33333,0.33374,0.334,0.31199,0.29297,0.24043,0.27242
-0.057264,0.11957,0.24961,0.33333,0.32832,0.32508,0.30727,0.29008,0.23755,0.15189
-0.065672,0.12572,0.27416,0.36176,0.36997,0.3936,0.337,0.33269,0.27717,0.28449
-0.05967,0.12405,0.24683,0.34512,0.35671,0.3718,0.32662,0.31894,0.25517,0.30996
-0.084451,0.15582,0.26727,0.33778,0.3403,0.3448,0.35759,0.36007,0.29577,0.34139
-0.081783,0.15209,0.25702,0.3418,0.35884,0.37529,0.36655,0.36734,0.29153,0.36068
-0.041566,0.11118,0.25715,0.33333,0.33366,0.33387,0.34809,0.34,0.27198,0.33641
-0.091851,0.16631,0.25832,0.33784,0.36739,0.38936,0.36892,0.36989,0.29752,0.36844
-0.07752,0.1543,0.26115,0.33131,0.33048,0.32864,0.34144,0.3393,0.27098,0.33931
-0.099712,0.17778,0.26899,0.36945,0.37666,0.40462,0.35303,0.33021,0.26705,0.35748
-0.079218,0.15697,0.26037,0.33333,0.34074,0.34552,0.33011,0.32051,0.27282,0.23224
-0.07595,0.15612,0.2644,0.35169,0.36687,0.38851,0.34555,0.34148,0.27753,0.31684
-0.069219,0.1507,0.25899,0.33333,0.38067,0.41121,0.35291,0.35319,0.30301,0.33581
-0.14236,0.23122,0.31281,0.40228,0.33295,0.3327,0.3332,0.33049,0.28667,0.33018
-0.10748,0.19439,0.30443,0.37257,0.39078,0.42784,0.38746,0.39502,0.34039,0.39878
-0.077877,0.1593,0.3066,0.39469,0.37428,0.40069,0.35824,0.3432,0.28618,0.34373
-0.12558,0.21078,0.29018,0.39035,0.37046,0.39441,0.35832,0.34477,0.29432,0.2574
-0.08793,0.17344,0.28352,0.3871,0.36848,0.39115,0.35618,0.34244,0.28934,0.27124
-0.03536,0.12338,0.28537,0.3852,0.36252,0.38135,0.35547,0.34804,0.30471,0.26322
-0.036574,0.12477,0.26043,0.37531,0.36406,0.38389,0.362,0.35406,0.30102,0.27779
-0.039504,0.12915,0.306,0.37945,0.37358,0.39954,0.39505,0.3944,0.35004,0.39901
-0.045711,0.13655,0.3071,0.37272,0.381,0.41176,0.41259,0.42181,0.38277,0.42087
-0.0431,0.13327,0.30504,0.36731,0.37249,0.39775,0.40206,0.40768,0.3543,0.40211
-0.031604,0.12066,0.32284,0.35002,0.38012,0.41031,0.41643,0.42365,0.37228,0.41739
-0.034885,0.12095,0.29432,0.3343,0.34771,0.35699,0.41149,0.43616,0.36522,0.41982
-0.053442,0.13729,0.29385,0.33333,0.32133,0.31358,0.36353,0.37031,0.31007,0.36317
-0.050064,0.13038,0.31383,0.33333,0.33189,0.33096,0.35075,0.35151,0.30815,0.34437
-0.07611,0.15733,0.31412,0.33333,0.33207,0.33126,0.33649,0.33184,0.2905,0.32794
-0.099323,0.18112,0.32457,0.35855,0.3411,0.34611,0.37074,0.3808,0.34391,0.36676
-0.119,0.19645,0.31592,0.3356,0.34341,0.34992,0.36973,0.37602,0.3499,0.36861
-0.070109,0.14252,0.35401,0.35211,0.34729,0.35629,0.37767,0.38339,0.3599,0.37429
-0.067462,0.13379,0.35444,0.34688,0.3491,0.35927,0.37491,0.37835,0.34869,0.38024
-0.069237,0.12998,0.31214,0.34056,0.33527,0.33653,0.34114,0.34144,0.30886,0.34208
-0.066319,0.12669,0.35405,0.34859,0.3491,0.35927,0.354,0.35235,0.33241,0.36306
-0.065208,0.12297,0.35778,0.3512,0.34577,0.35379,0.37911,0.38714,0.35521,0.38796
-0.076622,0.12869,0.36456,0.35916,0.35277,0.36532,0.36526,0.37808,0.3663,0.37527
-0.09614,0.14539,0.3046,0.33333,0.3431,0.34941,0.3531,0.3611,0.3348,0.3564
-0.099746,0.1515,0.29977,0.33333,0.3215,0.31387,0.32816,0.32413,0.30221,0.29839
-0.072956,0.12448,0.31109,0.33333,0.32633,0.32182,0.35726,0.36558,0.34477,0.35628
-0.081038,0.12885,0.33039,0.33333,0.32723,0.32329,0.35417,0.36167,0.3499,0.34659
-0.0903,0.13708,0.3319,0.33333,0.33109,0.32964,0.36797,0.38241,0.36739,0.35826
-0.091685,0.13613,0.3317,0.33333,0.32826,0.32499,0.35705,0.36606,0.35736,0.35188
-0.10567,0.14522,0.31759,0.33333,0.3311,0.32965,0.35443,0.36284,0.34827,0.34367
-0.099755,0.13839,0.33599,0.33333,0.32817,0.32483,0.36512,0.38074,0.37656,0.33396
-0.103,0.14046,0.33182,0.33333,0.32802,0.32459,0.35104,0.35782,0.34493,0.3358
-0.077988,0.10897,0.31794,0.33333,0.33224,0.33154,0.34465,0.35095,0.33157,0.33951
-0.063172,0.089339,0.32105,0.33333,0.33333,0.33333,0.33333,0.33333,0.32575,0.29099
-0.057566,0.082643,0.30995,0.33333,0.33269,0.33227,0.32548,0.32179,0.31199,0.25933
-0.090968,0.11584,0.29728,0.33333,0.33321,0.33313,0.3294,0.32751,0.31664,0.25811
-0.095003,0.11956,0.31817,0.33333,0.33322,0.33314,0.32933,0.32734,0.33089,0.25117
-0.087314,0.11026,0.30193,0.33333,0.33333,0.33333,0.32984,0.32793,0.31654,0.23468
-0.11105,0.13386,0.31363,0.33333,0.33109,0.32964,0.32274,0.314,0.30278,0.30277
-0.10638,0.12811,0.31987,0.33333,0.33063,0.32888,0.34839,0.35171,0.34211,0.32035
-0.068033,0.089277,0.33398,0.33333,0.33432,0.33496,0.34385,0.34086,0.33693,0.31653
-0.046251,0.060908,0.338,0.33333,0.33921,0.34301,0.34031,0.33758,0.34216,0.32582
-0.047838,0.05926,0.32025,0.33333,0.34316,0.3495,0.32505,0.30938,0.30604,0.29809
-0.058443,0.068606,0.32789,0.33333,0.33363,0.33381,0.32421,0.31746,0.31874,0.25321
-0.072316,0.081242,0.32795,0.33333,0.33382,0.33413,0.33348,0.33324,0.33891,0.27232
-0.074662,0.08378,0.32652,0.33333,0.33327,0.33322,0.33261,0.33206,0.33472,0.25807
-0.10205,0.11071,0.32834,0.33333,0.33333,0.33333,0.33333,0.33333,0.34605,0.26316
-0.12591,0.13547,0.33581,0.33333,0.33335,0.33336,0.33324,0.33331,0.34542,0.25938
-0.11957,0.12831,0.3226,0.33333,0.33301,0.3328,0.32715,0.32262,0.32264,0.26602
-0.091575,0.10027,0.31794,0.33333,0.33333,0.33333,0.33213,0.33127,0.32692,0.2695
-0.1009,0.10774,0.32137,0.33333,0.33237,0.33175,0.32902,0.3255,0.32221,0.26172
-0.10379,0.1114,0.29347,0.33333,0.33915,0.34291,0.32962,0.32375,0.30453,0.25326
-0.091568,0.099347,0.30982,0.33333,0.33451,0.33526,0.32225,0.31305,0.29623,0.27185
-0.083342,0.091684,0.29749,0.33333,0.33239,0.33179,0.32242,0.31385,0.29165,0.25377
-0.099477,0.10696,0.29035,0.33333,0.33326,0.33322,0.33,0.32728,0.31776,0.25332
-0.088261,0.096183,0.27215,0.33333,0.33333,0.33333,0.3295,0.32661,0.31432,0.25105
-0.11352,0.11987,0.28129,0.33333,0.33392,0.3343,0.33058,0.32775,0.31521,0.25406
-0.12864,0.13263,0.27799,0.33333,0.33309,0.33294,0.3252,0.31845,0.30491,0.23535
-0.10937,0.1149,0.28399,0.33333,0.3328,0.33245,0.33037,0.32926,0.31537,0.2564
-0.10088,0.10423,0.31177,0.33333,0.33508,0.3362,0.33329,0.33189,0.32997,0.27023
-0.10539,0.10757,0.32841,0.33333,0.33889,0.34247,0.33384,0.32623,0.32401,0.26836
-0.11356,0.11365,0.30131,0.33333,0.34118,0.34625,0.33966,0.33333,0.3333,0.26608
-0.11221,0.11154,0.31721,0.33333,0.34739,0.35646,0.34209,0.32881,0.32819,0.28325
-0.1184,0.11623,0.3179,0.33333,0.35293,0.36558,0.34987,0.3322,0.33146,0.29362
-0.1212,0.1149,0.30467,0.33333,0.35328,0.36615,0.35143,0.33356,0.32463,0.27982
-0.11031,0.1005,0.31937,0.33333,0.35303,0.36574,0.35285,0.33565,0.32211,0.34738
-0.12049,0.10897,0.33623,0.33333,0.35831,0.37442,0.35778,0.34381,0.33181,0.40903
-0.11726,0.10253,0.33043,0.33333,0.36845,0.3911,0.36576,0.34757,0.33834,0.40401
-0.10792,0.090263,0.31808,0.33333,0.34516,0.35279,0.34723,0.33313,0.32591,0.31235
-0.10448,0.081772,0.32436,0.33333,0.34903,0.35916,0.35104,0.33333,0.32919,0.29775
-0.11123,0.086854,0.3304,0.33333,0.36019,0.37752,0.36167,0.33333,0.32617,0.28653
-0.11745,0.091097,0.33323,0.33333,0.35854,0.37481,0.36207,0.33333,0.32933,0.29402
-0.11753,0.087031,0.30899,0.33333,0.35192,0.36391,0.35736,0.33306,0.32485,0.28872
-0.11721,0.0828,0.30852,0.33333,0.34433,0.35143,0.35062,0.32876,0.32197,0.31753
-0.13046,0.093694,0.31786,0.33333,0.34581,0.35385,0.35245,0.32963,0.32098,0.31204
-0.13083,0.089076,0.3061,0.33334,0.33417,0.33471,0.344,0.3324,0.31724,0.30999
-0.12701,0.084324,0.31288,0.33333,0.33821,0.34136,0.34676,0.33333,0.33043,0.27912
-0.11659,0.073057,0.31876,0.33333,0.33747,0.34013,0.34632,0.33333,0.33659,0.28026
-0.12515,0.079613,0.32941,0.33333,0.3432,0.34957,0.35152,0.33333,0.33231,0.28484
-0.12765,0.078913,0.31999,0.33333,0.34098,0.34591,0.35021,0.33787,0.32591,0.29251
-0.12244,0.069413,0.31629,0.33333,0.33809,0.34115,0.34775,0.33792,0.33606,0.29969
-0.13816,0.085313,0.31982,0.33333,0.33434,0.33498,0.34319,0.33451,0.33134,0.30379
-0.13568,0.080378,0.32926,0.33333,0.33285,0.33253,0.33714,0.33763,0.33421,0.33365
-0.13211,0.076759,0.40111,0.33333,0.33396,0.33436,0.33808,0.33874,0.37236,0.36789
-0.11124,0.053274,0.35349,0.33463,0.34288,0.34904,0.34941,0.35021,0.35818,0.37273
-0.14851,0.088514,0.34797,0.3398,0.34041,0.34498,0.35861,0.36652,0.37206,0.3511
-0.15285,0.09107,0.35047,0.33333,0.34658,0.35513,0.35822,0.36568,0.36419,0.3506
-0.14582,0.083508,0.36302,0.33333,0.34279,0.34889,0.36411,0.37487,0.37877,0.36226
-0.1756,0.11331,0.34126,0.33333,0.33448,0.33522,0.34425,0.34829,0.35773,0.34046
-0.14609,0.083355,0.34476,0.33333,0.33333,0.33333,0.33333,0.33333,0.34636,0.33632
-0.14908,0.085641,0.32427,0.33333,0.33426,0.33485,0.34404,0.34839,0.34919,0.33954
-0.14533,0.079085,0.34856,0.33333,0.34634,0.35473,0.38705,0.41073,0.40125,0.38653
-0.16792,0.096579,0.35898,0.36334,0.36391,0.38364,0.38947,0.41007,0.40512,0.39534
-0.1703,0.095566,0.34659,0.3369,0.39597,0.43639,0.4043,0.4275,0.42806,0.41964
-0.18958,0.11834,0.35884,0.39932,0.36784,0.39011,0.37963,0.39746,0.40433,0.39133
-0.171,0.10048,0.34629,0.37653,0.35298,0.36566,0.35992,0.36759,0.37893,0.35263
-0.12201,0.052349,0.34478,0.34308,0.38503,0.41839,0.39938,0.41903,0.41763,0.40748
-0.13668,0.065188,0.36632,0.36503,0.38036,0.41071,0.38779,0.39991,0.40093,0.39295
-0.12781,0.057386,0.35318,0.3712,0.35556,0.3699,0.36802,0.37739,0.38466,0.36221
-0.14029,0.070064,0.3622,0.33333,0.37237,0.39755,0.39032,0.40934,0.40769,0.4009
-0.12882,0.057379,0.36245,0.33333,0.33189,0.33096,0.37824,0.40069,0.40651,0.38918
-0.14633,0.075028,0.34436,0.33901,0.34163,0.34698,0.37509,0.39776,0.39588,0.3925
-0.15803,0.082306,0.32431,0.33333,0.33385,0.33418,0.38146,0.4065,0.40164,0.38311
-0.17912,0.10577,0.33861,0.33333,0.33543,0.33678,0.37467,0.39648,0.39341,0.37556
-0.16038,0.085332,0.35889,0.35805,0.3297,0.32736,0.36878,0.38872,0.38958,0.369
-0.11215,0.032719,0.37015,0.34804,0.35086,0.36217,0.38011,0.39585,0.40166,0.38902
-0.11327,0.030774,0.36532,0.36993,0.35859,0.37488,0.38057,0.40603,0.41608,0.39162
-0.16201,0.076444,0.42232,0.3739,0.33381,0.33412,0.33318,0.33333,0.35943,0.33333
-0.091736,0.0061843,0.40792,0.34083,0.3359,0.33755,0.36184,0.37875,0.41337,0.37614
-0.068407,-0.017324,0.3789,0.33587,0.33667,0.33883,0.36471,0.38402,0.40029,0.37304
-0.082452,-0.005107,0.41969,0.34579,0.34147,0.34672,0.34884,0.35773,0.40089,0.37861
-0.078217,-0.010372,0.41844,0.33684,0.33222,0.33149,0.35961,0.37675,0.4047,0.37389
-0.064186,-0.027671,0.39043,0.33333,0.36839,0.391,0.42052,0.42713,0.43999,0.43238
-0.09934,0.0039614,0.39467,0.33523,0.36676,0.38833,0.39771,0.41806,0.43328,0.55427
-0.086501,-0.011534,0.42612,0.37476,0.34729,0.35629,0.35717,0.36167,0.38418,0.41307
-0.089342,-0.010427,0.34595,0.36803,0.34371,0.3504,0.35503,0.36412,0.34745,0.41278
-0.099872,-0.0029347,0.33975,0.36661,0.33067,0.32896,0.34039,0.3558,0.3488,0.3666
-0.10703,0.0066153,0.37372,0.35649,0.35396,0.36727,0.37306,0.39018,0.38157,0.44751
-0.12075,0.021042,0.32102,0.34581,0.34159,0.34691,0.3567,0.37037,0.35329,0.424
-0.10443,0.0061502,0.34207,0.35618,0.3346,0.33542,0.35483,0.38028,0.3624,0.46554
-0.11692,0.019285,0.33553,0.33333,0.3277,0.32407,0.38907,0.43116,0.40833,0.39194
-0.094865,-0.0026178,0.33335,0.33333,0.31737,0.30707,0.38858,0.42718,0.40518,0.38613
-0.081714,-0.018997,0.31278,0.33333,0.32613,0.32149,0.37783,0.40907,0.38193,0.38955
-0.10938,0.0076504,0.29832,0.33333,0.33342,0.33347,0.35489,0.36799,0.33861,0.38771
-0.10448,0.004989,0.29742,0.33333,0.33333,0.33333,0.33665,0.33879,0.31464,0.3783
-0.093026,-0.0040917,0.30695,0.33333,0.33334,0.33334,0.35446,0.36896,0.354,0.35671
-0.1165,0.019719,0.29175,0.33333,0.33215,0.33138,0.32965,0.33113,0.31466,0.34697
-0.10751,0.01055,0.29013,0.33333,0.33017,0.32814,0.32364,0.32506,0.30543,0.32091
-0.13927,0.045245,0.28828,0.33333,0.32899,0.32619,0.32359,0.32154,0.30233,0.31435
-0.11359,0.019417,0.26047,0.33333,0.32991,0.32769,0.32156,0.31704,0.28696,0.30946
-0.11433,0.023755,0.29132,0.33333,0.33333,0.33333,0.33255,0.33229,0.31439,0.30407
-0.13694,0.049348,0.2876,0.33333,0.33524,0.33646,0.32605,0.3241,0.30055,0.34072
-0.11016,0.024758,0.27346,0.33333,0.35595,0.37054,0.3532,0.36738,0.34184,0.38083
-0.1416,0.056761,0.30549,0.33333,0.3605,0.37803,0.35846,0.37536,0.34679,0.38667
-0.13776,0.056889,0.29984,0.33333,0.35387,0.36712,0.36012,0.37823,0.34523,0.40684
-0.12799,0.047281,0.31823,0.33333,0.34485,0.35229,0.36783,0.39119,0.35749,0.37724
-0.1411,0.059425,0.3011,0.3427,0.34318,0.34953,0.36368,0.38533,0.35039,0.37078
-0.11446,0.032145,0.30151,0.33333,0.33744,0.34009,0.337,0.33954,0.30385,0.33647
-0.10511,0.023808,0.28137,0.33333,0.33583,0.33745,0.3341,0.33333,0.30262,0.32215
-0.11497,0.033804,0.28664,0.33333,0.33333,0.33333,0.33333,0.33333,0.29665,0.3584
-0.12135,0.041697,0.29161,0.33333,0.33418,0.33473,0.33965,0.34607,0.31251,0.34788
-0.10779,0.031371,0.29485,0.33333,0.33114,0.32972,0.35839,0.37717,0.34679,0.34259
-0.08783,0.011228,0.28566,0.33333,0.33352,0.33365,0.35224,0.36789,0.32835,0.34956
-0.086878,0.0085557,0.29134,0.33333,0.33513,0.33629,0.34212,0.35146,0.31187,0.36257
-0.12035,0.044615,0.29649,0.33397,0.336,0.33772,0.3406,0.34941,0.319,0.34616
-0.11813,0.042803,0.28424,0.33333,0.35127,0.36285,0.34126,0.34978,0.30739,0.36531
-0.15333,0.08035,0.2836,0.33333,0.35889,0.37537,0.34952,0.36039,0.31224,0.43436
-0.12785,0.056434,0.28265,0.33333,0.33752,0.34022,0.33309,0.33435,0.30229,0.41979
-0.098954,0.027531,0.29303,0.33333,0.33704,0.33943,0.33375,0.33724,0.30465,0.38292
-0.10977,0.03849,0.27942,0.33333,0.34163,0.34698,0.3366,0.34302,0.31427,0.35015
-0.12594,0.056772,0.28019,0.33333,0.31799,0.30809,0.33415,0.35339,0.32719,0.31031
-0.096743,0.028224,0.28684,0.33333,0.32366,0.31742,0.34966,0.36422,0.33459,0.3243
-0.081605,0.014821,0.27241,0.33333,0.32733,0.32346,0.33295,0.33967,0.31913,0.32157
-0.05142,-0.015165,0.27008,0.33333,0.32649,0.32207,0.31847,0.31742,0.28668,0.31435
-0.068876,0.0018179,0.26706,0.33333,0.33247,0.33192,0.32806,0.32586,0.30676,0.28176
-0.10284,0.039099,0.29031,0.33333,0.33333,0.33333,0.33333,0.33333,0.31302,0.31147
-0.10768,0.047266,0.30292,0.33333,0.33539,0.33671,0.32785,0.32225,0.30014,0.381
-0.10709,0.047906,0.30464,0.33333,0.32805,0.32464,0.31422,0.30294,0.27762,0.28357
-0.093996,0.035554,0.30762,0.33255,0.33131,0.33001,0.32065,0.31488,0.28837,0.31763
-0.10313,0.045469,0.31851,0.33813,0.33421,0.33478,0.33747,0.33983,0.31708,0.33468
-0.098429,0.039523,0.33258,0.33305,0.33337,0.33339,0.33224,0.33133,0.3213,0.3583
-0.098297,0.038854,0.3146,0.33333,0.33333,0.33333,0.33333,0.33283,0.3216,0.32756
-0.11743,0.060263,0.32688,0.33333,0.33765,0.34044,0.33174,0.32826,0.30854,0.35219
-0.12234,0.065441,0.33457,0.33333,0.3354,0.33673,0.33203,0.32961,0.31084,0.36299
-0.089088,0.032725,0.33557,0.33333,0.33311,0.33297,0.33129,0.32898,0.31882,0.35871
-0.092561,0.035607,0.3388,0.33333,0.34295,0.34916,0.33741,0.33603,0.32723,0.37954
-0.099183,0.04222,0.35524,0.33333,0.35246,0.3648,0.36131,0.37495,0.36432,0.40164
-0.098599,0.040459,0.35216,0.33333,0.33722,0.33973,0.33679,0.33782,0.33816,0.4438
-0.10449,0.046116,0.36136,0.33333,0.33595,0.33764,0.33139,0.3292,0.33783,0.34805
-0.10114,0.039128,0.34966,0.33333,0.33514,0.3363,0.33991,0.34546,0.35314,0.35499
-0.080341,0.019367,0.33552,0.33333,0.33334,0.33335,0.33158,0.33076,0.34288,0.35436
-0.078792,0.018631,0.35329,0.33333,0.33642,0.33841,0.33449,0.33279,0.33621,0.36881
-0.082184,0.021911,0.34265,0.33333,0.33189,0.33096,0.32952,0.32665,0.31885,0.34257
-0.072141,0.0089571,0.34739,0.33333,0.33303,0.33284,0.33288,0.33225,0.33317,0.35944
-0.091506,0.03083,0.36494,0.36002,0.33448,0.33522,0.33809,0.3402,0.34584,0.3395
-0.086319,0.025515,0.38216,0.33333,0.33901,0.34267,0.34595,0.34625,0.36748,0.41107
-0.072158,0.010398,0.39622,0.34492,0.33352,0.33364,0.33359,0.33369,0.35922,0.42325
-0.083151,0.022228,0.39574,0.33482,0.3356,0.33707,0.33609,0.33715,0.35448,0.42808
-0.057745,-0.0057093,0.39586,0.33333,0.34161,0.34695,0.34335,0.3472,0.36461,0.47769
-0.078562,0.014786,0.39481,0.33333,0.35453,0.36821,0.35711,0.36105,0.37596,0.46037
-0.07823,0.012289,0.3879,0.33333,0.34672,0.35536,0.3613,0.36404,0.37906,0.40715
-0.1031,0.033305,0.39985,0.33333,0.33773,0.34057,0.35814,0.36948,0.39314,0.38225
-0.089385,0.018125,0.39648,0.33333,0.34407,0.35099,0.34778,0.33024,0.3486,0.37873
-0.086584,0.012096,0.38135,0.33499,0.33979,0.34395,0.34853,0.35503,0.37027,0.35554
-0.109,0.032577,0.39688,0.33403,0.35124,0.3628,0.36713,0.37331,0.39493,0.42249
-0.10324,0.024869,0.39558,0.33333,0.3463,0.35467,0.36523,0.38243,0.38648,0.44273
-0.12734,0.04489,0.39994,0.33333,0.34124,0.34634,0.36932,0.39006,0.39306,0.46644
-0.13531,0.048403,0.38145,0.33333,0.33601,0.33774,0.34485,0.34459,0.35476,0.36489
-0.12656,0.037272,0.37851,0.33333,0.33333,0.33333,0.33333,0.33333,0.33963,0.33277
-0.12568,0.034179,0.40245,0.33333,0.34698,0.35579,0.37596,0.4,0.42135,0.39717
-0.13648,0.039938,0.40056,0.36489,0.33917,0.34294,0.36414,0.38312,0.3926,0.36733
-0.13196,0.031806,0.49499,0.48558,0.3723,0.39744,0.37955,0.38502,0.41823,0.55114
-0.10443,-0.00141,0.41843,0.33953,0.38481,0.41802,0.42883,0.47278,0.4896,0.48042
-0.10425,-0.0092485,0.45071,0.34073,0.39106,0.42831,0.41702,0.45474,0.46428,0.62534
-0.13547,0.016695,0.397,0.35497,0.37336,0.39918,0.39622,0.41472,0.42838,0.48973
-0.14087,0.021306,0.39965,0.34579,0.35398,0.3673,0.37475,0.38857,0.40861,0.43296
-0.12899,0.010007,0.42164,0.36191,0.37004,0.39372,0.38994,0.40916,0.42514,0.4133
-0.11405,-0.0096179,0.38686,0.36142,0.35905,0.37564,0.38183,0.3931,0.40919,0.43957
-0.14349,0.017868,0.38063,0.33333,0.34136,0.34654,0.3527,0.36705,0.38007,0.39485
-0.1259,-0.0018819,0.40902,0.33308,0.33164,0.33055,0.34469,0.35253,0.37347,0.4107
-0.10949,-0.019796,0.42036,0.33448,0.33076,0.32909,0.33367,0.33491,0.36089,0.34991
-0.094056,-0.039242,0.38465,0.33194,0.32822,0.32492,0.33427,0.33484,0.35427,0.34529
-0.11318,-0.021085,0.36206,0.33333,0.32741,0.32359,0.33116,0.33146,0.34714,0.33252
-0.13737,0.0017176,0.37314,0.33333,0.32703,0.32297,0.33552,0.3362,0.35924,0.33774
-0.15368,0.01502,0.38268,0.33333,0.32605,0.32135,0.33712,0.34341,0.35917,0.36538
-0.16658,0.02521,0.37791,0.336,0.3296,0.32719,0.34185,0.35062,0.37149,0.36909
-0.16366,0.017867,0.39651,0.33333,0.34714,0.35605,0.36384,0.37805,0.40455,0.42276
-0.16517,0.01338,0.35844,0.33333,0.32918,0.32651,0.32449,0.32303,0.34794,0.30983
-0.15382,0.00064039,0.34779,0.33333,0.32899,0.32619,0.32843,0.32872,0.3533,0.3238
-0.1579,0.0026355,0.37325,0.33579,0.33167,0.3306,0.33361,0.33508,0.35354,0.33652
-0.15512,-0.0026254,0.35525,0.33333,0.33037,0.32845,0.33324,0.33641,0.35735,0.32649
-0.17372,0.015892,0.37512,0.33502,0.33352,0.33365,0.33366,0.33717,0.36268,0.3417
-0.15806,-0.0010496,0.40379,0.35175,0.33607,0.33783,0.33942,0.34081,0.36379,0.34456
-0.12323,-0.041211,0.35468,0.33333,0.33166,0.33058,0.32998,0.33117,0.35761,0.33219
-0.13593,-0.029496,0.38892,0.33333,0.33132,0.33002,0.33316,0.33771,0.36921,0.34009
-0.1566,-0.013227,0.3889,0.33294,0.33053,0.32871,0.33277,0.33613,0.36568,0.32203
-0.18649,0.014663,0.40473,0.33325,0.33286,0.33255,0.3362,0.33956,0.36779,0.35986
-0.16147,-0.013185,0.45196,0.39881,0.3383,0.3415,0.33889,0.34119,0.37768,0.34387
-0.16139,-0.016878,0.38451,0.33333,0.34273,0.34879,0.35217,0.35822,0.37623,0.40198
-0.14934,-0.032211,0.36814,0.33333,0.32897,0.32616,0.33113,0.33464,0.35405,0.3336
-0.17913,-0.0051536,0.35952,0.33333,0.32523,0.32001,0.32568,0.32641,0.34428,0.2988
