pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
0.31538,0.22562,0.3212,0.33333,0.36504,0.3855,0.36382,0.34357,0.33417,0.28516
0.29353,0.24843,0.30323,0.33333,0.3332,0.33311,0.33405,0.33348,0.31373,0.28483
0.30828,0.23286,0.32614,0.33333,0.33919,0.34296,0.34141,0.33333,0.31423,0.27876
0.29758,0.24466,0.31549,0.33333,0.33385,0.33418,0.33748,0.32948,0.31541,0.27102
0.29427,0.24878,0.30332,0.33333,0.32731,0.32343,0.33194,0.3189,0.29398,0.30465
0.3475,0.1974,0.31713,0.33236,0.319,0.30975,0.33355,0.32785,0.3029,0.32101
0.33255,0.21306,0.30877,0.34512,0.32313,0.31655,0.34448,0.34314,0.31074,0.33907
0.35218,0.19005,0.30956,0.35142,0.33747,0.34013,0.33992,0.33342,0.30349,0.31255
0.36052,0.18203,0.34018,0.33333,0.33062,0.32887,0.32974,0.31,0.28941,0.30281
0.33757,0.21006,0.32721,0.33038,0.32579,0.32093,0.33531,0.32574,0.30755,0.32281
0.31764,0.23307,0.32178,0.33333,0.35604,0.37069,0.36507,0.34837,0.31886,0.35918
0.28284,0.26891,0.32882,0.33333,0.33436,0.33503,0.33706,0.32318,0.30339,0.31672
0.31037,0.24315,0.30814,0.33333,0.33031,0.32836,0.32832,0.3025,0.28766,0.25898
0.31855,0.23844,0.2991,0.33333,0.31904,0.30982,0.3228,0.29776,0.26884,0.30064
0.31836,0.23935,0.308,0.33333,0.32886,0.32597,0.33156,0.31489,0.29632,0.31708
0.29607,0.26538,0.30116,0.33333,0.33478,0.33572,0.32359,0.30653,0.28243,0.29667
0.3274,0.23859,0.29631,0.33323,0.34569,0.35366,0.33845,0.32617,0.29671,0.33057
0.30822,0.26006,0.32719,0.37935,0.36794,0.39027,0.3585,0.33594,0.32046,0.33581
0.2976,0.27075,0.33818,0.33333,0.37445,0.40098,0.35623,0.36396,0.34909,0.28027
0.30753,0.26106,0.33946,0.33333,0.38967,0.42602,0.37235,0.37918,0.3595,0.27709
0.32323,0.24631,0.33517,0.33333,0.37585,0.40329,0.36068,0.37683,0.35614,0.27376
0.31706,0.24983,0.32947,0.33333,0.37209,0.3971,0.35705,0.37533,0.34567,0.27992
0.31951,0.24546,0.31945,0.33333,0.36457,0.38473,0.35549,0.36274,0.34446,0.27899
0.33209,0.23185,0.32536,0.33333,0.41015,0.45971,0.39335,0.36023,0.34206,0.34328
0.35585,0.20952,0.32098,0.33333,0.38359,0.41601,0.37525,0.37546,0.3645,0.30816
0.34265,0.22295,0.33896,0.33333,0.36423,0.38417,0.36046,0.36412,0.34797,0.29971
0.34554,0.22025,0.31646,0.33333,0.3654,0.38609,0.36428,0.37576,0.35417,0.30682
0.34901,0.2167,0.30483,0.33333,0.32232,0.31522,0.32998,0.33517,0.31234,0.26436
0.33631,0.22959,0.30729,0.33333,0.31887,0.30954,0.32509,0.32944,0.30866,0.25066
0.33931,0.22957,0.30274,0.33333,0.31932,0.31028,0.3192,0.31332,0.28414,0.24
0.30462,0.26995,0.29314,0.33333,0.3297,0.32736,0.32444,0.3311,0.29384,0.27085
0.31552,0.26412,0.32495,0.33333,0.35826,0.37435,0.34762,0.33734,0.31442,0.28761
0.33962,0.24234,0.34897,0.33333,0.35946,0.37632,0.35149,0.33101,0.31616,0.27604
0.31906,0.26259,0.33044,0.33333,0.36876,0.39162,0.36337,0.33718,0.32814,0.28784
0.32279,0.25989,0.30041,0.33311,0.33204,0.3312,0.33572,0.32697,0.30965,0.30059
0.33312,0.25105,0.28311,0.33333,0.34729,0.35094,0.34698,0.33973,0.3152,0.29662
0.35704,0.22701,0.30231,0.33333,0.32816,0.32373,0.33121,0.32772,0.31628,0.27101
0.35828,0.22835,0.31476,0.33333,0.3352,0.33641,0.33064,0.33056,0.31942,0.25314
0.32822,0.25951,0.32476,0.33333,0.35005,0.36083,0.34625,0.33511,0.32217,0.28007
0.34745,0.24116,0.33327,0.33333,0.35562,0.36999,0.35331,0.33827,0.32819,0.2987
0.34932,0.23745,0.31717,0.33333,0.32911,0.32638,0.32829,0.32277,0.30754,0.2614
0.30191,0.28624,0.32376,0.33333,0.33295,0.3327,0.33397,0.32863,0.32251,0.28321
0.33275,0.25742,0.33005,0.33333,0.33012,0.32804,0.33329,0.32972,0.33502,0.28149
0.34194,0.24706,0.3241,0.33333,0.33026,0.32828,0.33201,0.33205,0.32428,0.29374
0.29214,0.2982,0.32966,0.33333,0.33929,0.34119,0.33704,0.33548,0.34029,0.29522
0.31243,0.28111,0.33916,0.33333,0.34065,0.34414,0.33441,0.3355,0.31998,0.2862
0.31257,0.28123,0.31068,0.33333,0.31536,0.30377,0.31209,0.31242,0.30409,0.26192
0.31869,0.27561,0.32691,0.33333,0.34537,0.35314,0.33809,0.33144,0.32853,0.30908
0.39346,0.20094,0.34185,0.33333,0.33348,0.33358,0.33247,0.32938,0.33546,0.31109
0.34498,0.24763,0.33187,0.33333,0.33228,0.33161,0.3322,0.33101,0.3193,0.29261
0.29924,0.29381,0.3022,0.33333,0.3331,0.33294,0.33046,0.33248,0.31737,0.29296
0.31985,0.27767,0.30537,0.33333,0.35958,0.37652,0.35281,0.35056,0.34079,0.33263
0.35074,0.24819,0.32149,0.33333,0.35345,0.36644,0.34923,0.34523,0.33423,0.3382
0.33983,0.26065,0.34409,0.33333,0.35404,0.36705,0.35143,0.36016,0.36448,0.32923
0.34323,0.25853,0.33941,0.33333,0.36815,0.36956,0.36327,0.35487,0.35441,0.3439
0.3574,0.246,0.32035,0.33333,0.38472,0.38949,0.37885,0.36211,0.35988,0.35385
0.36031,0.24272,0.33393,0.33333,0.38039,0.3928,0.37883,0.36855,0.36189,0.34661
0.37668,0.22427,0.33875,0.33333,0.35119,0.3607,0.35187,0.34628,0.35467,0.33207
0.37176,0.22861,0.32455,0.33333,0.33854,0.3419,0.34161,0.34109,0.34543,0.34165
0.38509,0.21248,0.3215,0.33333,0.34732,0.35634,0.34945,0.3429,0.33921,0.35007
0.39152,0.20648,0.30885,0.33333,0.33397,0.33439,0.33758,0.33497,0.33203,0.33907
0.36489,0.23439,0.32232,0.33333,0.33359,0.33375,0.3345,0.33396,0.33397,0.34038
0.36329,0.23775,0.33606,0.33333,0.34929,0.35958,0.34811,0.33344,0.32578,0.35227
0.3647,0.23679,0.33877,0.33333,0.33676,0.33898,0.33912,0.33894,0.33033,0.36204
0.34139,0.25889,0.35208,0.33333,0.34212,0.34779,0.34291,0.34761,0.34561,0.35903
0.36398,0.23478,0.34455,0.33333,0.33819,0.34133,0.33983,0.33558,0.33669,0.34792
0.33504,0.26457,0.33134,0.33333,0.34013,0.34452,0.34326,0.33673,0.33253,0.37826
0.34534,0.25306,0.33586,0.33333,0.33594,0.33762,0.34236,0.33951,0.33673,0.38001
0.35953,0.23926,0.32055,0.33333,0.32529,0.3201,0.33313,0.33727,0.33866,0.3244
0.34714,0.25109,0.34571,0.33333,0.34112,0.34615,0.34847,0.3489,0.34166,0.35781
0.33488,0.26258,0.34765,0.33333,0.33833,0.34156,0.34214,0.33977,0.34163,0.35331
0.32412,0.27167,0.34828,0.32266,0.33339,0.33342,0.33371,0.33384,0.33746,0.33665
0.30457,0.2923,0.31557,0.33333,0.331,0.32949,0.33219,0.33168,0.3286,0.3207
0.32065,0.27724,0.33303,0.33333,0.33126,0.32992,0.33108,0.33063,0.32998,0.32014
0.33381,0.26364,0.31754,0.33333,0.32558,0.32058,0.32679,0.32674,0.32602,0.29356
0.36236,0.23597,0.32264,0.33333,0.3304,0.32851,0.33054,0.32813,0.32407,0.32036
0.34009,0.25976,0.35176,0.33333,0.32888,0.32601,0.3287,0.33329,0.33607,0.32112
0.34168,0.25704,0.31796,0.33333,0.33446,0.33519,0.33232,0.33438,0.32778,0.35864
0.31256,0.28659,0.35276,0.33333,0.3666,0.38805,0.36104,0.3557,0.35913,0.36578
0.36137,0.2392,0.37509,0.33333,0.3428,0.34891,0.36976,0.37762,0.38168,0.36686
0.33861,0.2634,0.36018,0.33333,0.34188,0.34739,0.36112,0.36538,0.35892,0.35933
0.32901,0.27393,0.35521,0.33333,0.35058,0.3617,0.35603,0.35895,0.34704,0.35095
0.32147,0.28258,0.34807,0.33812,0.33296,0.33272,0.34384,0.34751,0.33064,0.33688
0.29472,0.30953,0.32495,0.33333,0.31703,0.30652,0.34488,0.35789,0.3291,0.33562
0.31762,0.28771,0.36363,0.33333,0.3343,0.33493,0.35225,0.35646,0.3512,0.34603
0.32029,0.28598,0.34001,0.33333,0.34435,0.35145,0.35064,0.34576,0.33431,0.35051
0.32954,0.279,0.32493,0.33333,0.33531,0.33659,0.35009,0.35762,0.34384,0.36098
0.35421,0.25605,0.34229,0.33333,0.33222,0.33151,0.35025,0.3602,0.36328,0.34725
0.38163,0.2247,0.34086,0.3328,0.33644,0.33845,0.34725,0.35747,0.35224,0.3519
0.3589,0.24916,0.34934,0.33711,0.3456,0.35351,0.34815,0.3549,0.34952,0.37265
0.35463,0.25341,0.35193,0.33333,0.34648,0.35497,0.35229,0.36174,0.35263,0.44394
0.37631,0.23362,0.37014,0.33608,0.37197,0.3969,0.37344,0.37914,0.37332,0.41352
0.34756,0.26104,0.35652,0.33485,0.36534,0.38598,0.36716,0.38015,0.3707,0.43412
0.35104,0.25713,0.34971,0.33343,0.36505,0.38551,0.375,0.39256,0.39347,0.41583
0.36843,0.23973,0.36181,0.33333,0.36668,0.38524,0.37102,0.39318,0.38051,0.41844
0.35782,0.25027,0.37873,0.33333,0.3752,0.4022,0.38158,0.40708,0.40268,0.4337
0.37514,0.23078,0.36673,0.33333,0.35555,0.36988,0.36338,0.39056,0.38141,0.37761
0.32905,0.27607,0.37594,0.33333,0.35421,0.36767,0.36268,0.39978,0.40207,0.39888
0.32015,0.28516,0.35036,0.34218,0.35803,0.37397,0.36325,0.38922,0.37965,0.39051
