pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
0.12296,-0.042347,0.46964,0.33333,0.33443,0.33514,0.334,0.37143,0.3852,0.43671
0.1111,-0.033383,0.45327,0.35502,0.36726,0.38852,0.36638,0.38401,0.43161,0.58874
0.11269,-0.031038,0.5676,0.33333,0.46871,0.48999,0.46352,0.51293,0.49421,0.70656
0.049634,0.033316,0.62974,0.33744,0.38695,0.41595,0.38504,0.40167,0.48688,0.56091
0.065819,0.016273,0.48734,0.35651,0.33483,0.33496,0.33694,0.3363,0.40124,0.33696
0.11471,-0.037165,0.3877,0.3655,0.33346,0.33354,0.34515,0.35308,0.39053,0.3772
0.19012,-0.11854,0.43764,0.34832,0.33425,0.33483,0.34151,0.34493,0.39703,0.49747
0.21026,-0.14365,0.35639,0.33333,0.33329,0.33327,0.33331,0.33333,0.34006,0.48087
0.15175,-0.086792,0.35556,0.33333,0.33333,0.33333,0.33333,0.33333,0.34371,0.47511
0.10326,-0.039038,0.49276,0.33333,0.36809,0.34149,0.40106,0.42314,0.45726,0.42856
0.089027,-0.02968,0.43172,0.33333,0.347,0.35593,0.40628,0.46075,0.48473,0.4254
0.095384,-0.043164,0.36933,0.33333,0.33064,0.32889,0.353,0.36981,0.37383,0.49876
0.1186,-0.066704,0.37865,0.33558,0.34078,0.3352,0.34186,0.33734,0.34684,0.49098
0.10486,-0.050921,0.76168,0.33333,0.68972,0.64673,0.67666,0.47501,0.48456,0.53095
0.088593,-0.035493,0.78252,0.37338,0.71271,0.7047,0.72657,0.51425,0.51294,0.56043
0.11913,-0.073955,0.53386,0.34102,0.52755,0.6337,0.55967,0.51416,0.5474,0.83407
0.16958,-0.13877,0.39192,0.33333,0.3469,0.35346,0.36256,0.37179,0.38573,0.59886
0.16431,-0.14116,0.41698,0.33333,0.34743,0.35652,0.36015,0.37848,0.40949,0.64178
0.16921,-0.16002,0.3841,0.33333,0.33776,0.34062,0.34815,0.34685,0.35593,0.58352
0.12148,-0.11688,0.34653,0.33333,0.33571,0.33724,0.3399,0.34076,0.33607,0.4799
0.11629,-0.11356,0.31634,0.33333,0.3357,0.33722,0.33807,0.33442,0.30802,0.45691
0.10139,-0.098599,0.30226,0.33333,0.33227,0.33159,0.33545,0.33333,0.3009,0.43874
0.077445,-0.076167,0.31735,0.32909,0.33137,0.3301,0.33816,0.34632,0.32802,0.34583
0.12838,-0.12949,0.31695,0.33121,0.34165,0.347,0.348,0.34443,0.32361,0.44061
0.13389,-0.13845,0.60417,0.34632,0.37999,0.3357,0.37255,0.37321,0.45065,0.55854
0.089458,-0.098194,0.60497,0.33333,0.35782,0.35603,0.35586,0.33749,0.45791,0.69257
0.073927,-0.088127,0.7055,0.33333,0.43423,0.36276,0.42789,0.41045,0.50165,0.59328
0.091668,-0.10877,0.67284,0.33333,0.40776,0.36729,0.4062,0.42584,0.49101,0.55066
0.040482,-0.062045,0.43971,0.33333,0.33481,0.33577,0.34293,0.36035,0.39031,0.57534
0.0411,-0.060641,0.37831,0.33676,0.34267,0.3487,0.35313,0.37056,0.39263,0.51291
0.11183,-0.1307,0.39456,0.33333,0.33619,0.33803,0.36115,0.38226,0.4004,0.51665
0.059799,-0.079636,0.45591,0.35372,0.33676,0.33897,0.35152,0.37102,0.41066,0.40842
0.071306,-0.090322,0.49518,0.33333,0.3357,0.33723,0.35098,0.38573,0.42697,0.52492
0.042809,-0.062107,0.45964,0.33289,0.32395,0.31789,0.34916,0.38795,0.40655,0.47477
-0.022224,0.0023333,0.52848,0.33402,0.36889,0.34673,0.3786,0.40315,0.38991,0.42928
-0.013736,-0.014458,0.52002,0.33333,0.36783,0.32967,0.3697,0.41058,0.37889,0.39484
-0.035313,0.0018459,0.48559,0.33333,0.32592,0.32114,0.33929,0.39215,0.42936,0.43796
-0.00305,-0.028398,0.38978,0.33646,0.35707,0.37239,0.36597,0.40288,0.41962,0.47556
0.050276,-0.076109,0.3379,0.33333,0.34624,0.35588,0.35055,0.34288,0.34072,0.48888
0.069057,-0.094485,0.39163,0.34027,0.35424,0.36788,0.35379,0.33879,0.35713,0.42453
0.11238,-0.1394,0.37777,0.33333,0.33844,0.34141,0.34454,0.36154,0.37371,0.51276
0.098632,-0.12669,0.34249,0.33333,0.34423,0.35127,0.35635,0.38019,0.38401,0.50311
0.10093,-0.12904,0.31914,0.33333,0.3197,0.3109,0.32584,0.34634,0.33408,0.40547
0.073243,-0.10188,0.39622,0.33333,0.34766,0.35691,0.362,0.39656,0.40653,0.58965
0.067269,-0.10132,0.47476,0.33333,0.34672,0.35536,0.35304,0.38322,0.39314,0.60971
0.042548,-0.076911,0.53919,0.33333,0.34798,0.33572,0.34557,0.37045,0.40865,0.58932
0.039856,-0.075215,0.42226,0.40199,0.33291,0.33263,0.33298,0.3364,0.34139,0.42952
0.035525,-0.06771,0.47922,0.33765,0.35784,0.33373,0.35404,0.3633,0.3852,0.4867
0.09871,-0.12789,0.40378,0.34886,0.33333,0.33333,0.33333,0.33543,0.33898,0.42938
0.082358,-0.11084,0.48245,0.33982,0.33553,0.33694,0.33813,0.36513,0.38712,0.58148
0.087429,-0.11611,0.52666,0.33333,0.33496,0.33601,0.36088,0.40652,0.47385,0.4867
0.066634,-0.099759,0.47494,0.33396,0.33334,0.33335,0.33407,0.35062,0.37938,0.46052
0.05625,-0.089147,0.36618,0.33416,0.33254,0.33202,0.33563,0.34001,0.33236,0.44987
0.12178,-0.15868,0.44947,0.43492,0.34355,0.35014,0.35127,0.36842,0.3943,0.67318
0.083278,-0.12095,0.6977,0.43746,0.38662,0.42101,0.4037,0.45032,0.65024,0.75929
0.020226,-0.061086,0.55505,0.5037,0.34302,0.34927,0.34501,0.35194,0.43771,0.6468
0.076686,-0.12429,0.46685,0.35983,0.34049,0.3451,0.36087,0.37296,0.42568,0.58021
0.14727,-0.20307,0.41097,0.33324,0.3374,0.34002,0.34507,0.35516,0.39617,0.58358
0.16027,-0.21971,0.34851,0.33333,0.33126,0.32993,0.33228,0.33293,0.33899,0.41857
0.080711,-0.13781,0.33775,0.32938,0.32673,0.32247,0.33307,0.3403,0.33774,0.4216
0.089921,-0.14886,0.35812,0.33333,0.33578,0.33736,0.34353,0.35416,0.36262,0.49745
0.070632,-0.13116,0.44253,0.33543,0.34072,0.34548,0.35222,0.37115,0.40237,0.50417
0.09154,-0.15586,0.49868,0.33333,0.33333,0.33333,0.33333,0.34039,0.3847,0.50199
0.056236,-0.12175,0.42272,0.33333,0.33744,0.34009,0.33904,0.35282,0.35842,0.51727
0.039721,-0.10444,0.38042,0.35098,0.33385,0.33418,0.33406,0.33501,0.34252,0.38588
0.07307,-0.13609,0.51646,0.32454,0.34214,0.33625,0.34257,0.35277,0.4011,0.38441
0.049447,-0.10889,0.58624,0.3304,0.38176,0.39142,0.37932,0.43344,0.38714,0.41457
0.022038,-0.079903,0.34159,0.32834,0.33333,0.33333,0.33314,0.33423,0.33389,0.35889
0.065899,-0.12616,0.3009,0.30571,0.33318,0.33308,0.33288,0.33253,0.31947,0.35148
0.10401,-0.15912,0.29161,0.33244,0.33333,0.33333,0.33333,0.33333,0.3101,0.36331
0.08406,-0.1365,0.30279,0.33333,0.33333,0.33333,0.33333,0.33333,0.30767,0.33916
0.039518,-0.092789,0.30648,0.33323,0.331,0.32949,0.32898,0.32924,0.3059,0.37962
0.061942,-0.11363,0.5592,0.33693,0.43459,0.47657,0.38392,0.46271,0.40874,0.37822
0.0096902,-0.055205,0.73912,0.33333,0.66155,0.72196,0.58593,0.59399,0.45669,0.45993
0.12438,-0.16286,0.66977,0.33333,0.46897,0.49619,0.42975,0.55021,0.4354,0.40665
0.098886,-0.13582,0.38737,0.33333,0.32992,0.32599,0.32813,0.36006,0.33699,0.33053
0.15014,-0.19699,0.33586,0.33328,0.33333,0.33333,0.33333,0.33333,0.32409,0.3463
0.092217,-0.13493,0.30607,0.33392,0.33394,0.33433,0.33124,0.33297,0.31654,0.34309
0.082497,-0.12434,0.31243,0.33333,0.33385,0.33419,0.33303,0.33321,0.31993,0.33092
0.058609,-0.10373,0.28581,0.33333,0.33333,0.33333,0.33333,0.33333,0.30507,0.33507
0.055616,-0.10317,0.30055,0.3296,0.33333,0.33333,0.33333,0.33333,0.30933,0.35545
0.064179,-0.11161,0.32833,0.33333,0.33333,0.33333,0.33333,0.33333,0.33161,0.32055
0.039149,-0.081139,0.38851,0.33333,0.33333,0.33333,0.33333,0.33333,0.36095,0.3614
0.031674,-0.072257,0.45862,0.33758,0.34191,0.34744,0.33634,0.33333,0.40716,0.34782
0.018421,-0.056067,0.35805,0.33333,0.33337,0.33339,0.33299,0.3327,0.33721,0.37626
0.01144,-0.049259,0.36496,0.33333,0.34747,0.35659,0.33924,0.34054,0.3397,0.44502
0.05035,-0.085533,0.38689,0.33333,0.36038,0.37783,0.35668,0.36844,0.3849,0.5161
0.089933,-0.12418,0.39551,0.33333,0.36389,0.3836,0.36508,0.38154,0.4045,0.486
0.091466,-0.12632,0.38985,0.33333,0.34429,0.35135,0.34657,0.35331,0.37819,0.50773
0.088453,-0.1248,0.39528,0.33333,0.33357,0.33372,0.3335,0.33335,0.35042,0.44696
0.07363,-0.10863,0.35866,0.33333,0.3415,0.34678,0.33852,0.34019,0.35362,0.43843
0.0754,-0.10881,0.36173,0.37023,0.33333,0.33333,0.33319,0.3335,0.32904,0.35221
0.085824,-0.11998,0.3506,0.33694,0.33392,0.33544,0.33265,0.33346,0.329,0.37259
0.069097,-0.10158,0.56074,0.37888,0.4056,0.43539,0.3891,0.37059,0.42069,0.36779
0.039758,-0.068471,0.50185,0.33333,0.36174,0.38006,0.35512,0.39682,0.41133,0.41816
0.022162,-0.048203,0.43753,0.33375,0.34149,0.33774,0.34478,0.34657,0.38379,0.39777
0.037851,-0.065795,0.49817,0.37329,0.35764,0.35987,0.35967,0.35538,0.40644,0.44357
0.034486,-0.063075,0.63045,0.34652,0.57899,0.52674,0.55102,0.43493,0.4227,0.41961
0.036815,-0.065857,0.48363,0.33333,0.37945,0.36615,0.39989,0.42214,0.40872,0.39494
0.038503,-0.070173,0.4692,0.34001,0.40183,0.37248,0.40715,0.36979,0.38177,0.43512
0.066108,-0.10305,0.47423,0.35177,0.37222,0.35924,0.37942,0.34921,0.37573,0.38721
0.04673,-0.086272,0.409,0.36647,0.35172,0.34234,0.35316,0.33805,0.36375,0.40038
0.052435,-0.094809,0.40267,0.33333,0.41801,0.39255,0.42183,0.37508,0.39629,0.45087
0.09845,-0.14083,0.37065,0.33333,0.3522,0.34318,0.35669,0.3579,0.37268,0.45841
0.093569,-0.13649,0.32323,0.33333,0.33359,0.33375,0.33456,0.3351,0.34031,0.42252
0.10546,-0.14897,0.33695,0.33333,0.33412,0.33462,0.33422,0.33333,0.32479,0.47426
0.11262,-0.15231,0.39011,0.38502,0.33357,0.33433,0.33476,0.33564,0.3308,0.3952
0.095624,-0.13211,0.34025,0.33333,0.35539,0.36962,0.35708,0.36649,0.36131,0.47441
0.13696,-0.17071,0.37342,0.33333,0.34649,0.35498,0.34679,0.34976,0.35896,0.5259
0.090864,-0.1249,0.336,0.33333,0.33831,0.34152,0.34039,0.33333,0.32113,0.42526
0.089036,-0.12432,0.34597,0.33333,0.3349,0.33591,0.34121,0.34644,0.34393,0.46772
0.11093,-0.14653,0.40329,0.33333,0.35592,0.3705,0.41214,0.46024,0.4912,0.47971
0.13394,-0.17595,0.39692,0.33333,0.35714,0.37251,0.38904,0.42361,0.455,0.47753
0.12641,-0.1725,0.4219,0.33333,0.35961,0.3756,0.36245,0.37751,0.41069,0.63639
0.10202,-0.14904,0.47133,0.33333,0.34303,0.34895,0.34417,0.34905,0.43072,0.62905
0.094261,-0.14674,0.46453,0.33333,0.34029,0.34479,0.34295,0.34185,0.38027,0.55483
0.07416,-0.1276,0.42795,0.33333,0.33333,0.33333,0.33333,0.33333,0.394,0.50398
0.080794,-0.1329,0.48456,0.33471,0.33558,0.33703,0.33672,0.34206,0.4079,0.46518
0.08983,-0.14394,0.41724,0.33333,0.33454,0.33531,0.33757,0.34051,0.3693,0.47817
0.061855,-0.11634,0.43828,0.33612,0.33297,0.33273,0.34327,0.35017,0.39606,0.39918
0.10908,-0.1639,0.52403,0.34204,0.33684,0.33911,0.34245,0.3402,0.42598,0.4333
0.080684,-0.13445,0.57567,0.33333,0.36756,0.34681,0.39291,0.36609,0.48034,0.45482
0.058638,-0.11521,0.58457,0.3332,0.34059,0.32619,0.35546,0.39243,0.47573,0.42104
-0.022333,-0.041254,0.6927,0.43358,0.47518,0.49541,0.48509,0.42042,0.46968,0.46335
0.035584,-0.10526,0.61623,0.33333,0.38135,0.41233,0.40732,0.44714,0.52451,0.64796
-0.0075439,-0.063666,0.79109,0.33333,0.33349,0.33359,0.33618,0.34732,0.58213,0.65348
0.041423,-0.11544,0.56108,0.33333,0.34175,0.34718,0.3479,0.36395,0.43617,0.57239
0.043543,-0.11688,0.464,0.33587,0.33333,0.33333,0.33568,0.33779,0.40051,0.50388
0.041937,-0.11091,0.47473,0.39064,0.33333,0.33333,0.3421,0.34848,0.40304,0.43408
0.13436,-0.21169,0.41961,0.33333,0.33333,0.33333,0.33753,0.34081,0.37808,0.52346
0.12405,-0.20458,0.38702,0.33449,0.33333,0.33333,0.33333,0.33333,0.35175,0.48178
0.12337,-0.20699,0.34858,0.33333,0.33271,0.33231,0.33792,0.33967,0.34721,0.49042
0.11541,-0.20088,0.44904,0.36945,0.34207,0.3477,0.34795,0.3531,0.38711,0.47329
0.11389,-0.20323,0.51079,0.33333,0.34347,0.35001,0.37464,0.3841,0.50513,0.53011
0.057289,-0.14591,0.48317,0.33152,0.32575,0.32086,0.35184,0.34852,0.42416,0.42688
0.0038381,-0.093842,0.67578,0.34392,0.43568,0.50171,0.45477,0.45199,0.52642,0.56959
0.018052,-0.11524,0.71268,0.3447,0.35805,0.37399,0.3786,0.41956,0.53745,0.42578
0.034895,-0.13983,0.61065,0.33918,0.34058,0.34525,0.36591,0.38287,0.45432,0.3867
0.059195,-0.16679,0.48974,0.34484,0.33333,0.33333,0.34144,0.35538,0.42766,0.34306
0.087335,-0.19431,0.38495,0.33333,0.33216,0.3314,0.34111,0.34147,0.37532,0.52655
0.096354,-0.20686,0.43264,0.35939,0.33193,0.33102,0.33619,0.33782,0.37106,0.4275
0.10831,-0.22639,0.38578,0.32838,0.33333,0.33333,0.33333,0.33333,0.34399,0.51791
0.1252,-0.24767,0.33666,0.33302,0.3232,0.31666,0.32585,0.33333,0.31364,0.40366
0.070882,-0.19387,0.30344,0.33333,0.31438,0.30216,0.32027,0.33224,0.31779,0.35809
0.080785,-0.20347,0.37549,0.33742,0.33157,0.32803,0.33603,0.34988,0.38425,0.40359
0.08388,-0.20476,0.42179,0.37562,0.33424,0.33483,0.33407,0.33567,0.37202,0.37282
0.070327,-0.19182,0.41764,0.33333,0.33371,0.33396,0.3337,0.33451,0.36449,0.54936
0.073522,-0.19456,0.36425,0.33333,0.33616,0.33799,0.33608,0.34453,0.35145,0.49425
0.074555,-0.19461,0.64533,0.38596,0.45643,0.46524,0.44693,0.46355,0.59107,0.76505
0.023663,-0.13974,0.68455,0.33333,0.35573,0.33737,0.35296,0.35293,0.53032,0.56395
0.015482,-0.12903,0.52212,0.3877,0.33333,0.33333,0.33333,0.33935,0.42383,0.39381
0.00033002,-0.11776,0.5474,0.48351,0.34373,0.35043,0.3469,0.35527,0.42089,0.54505
0.022012,-0.14276,0.42395,0.35569,0.34493,0.35242,0.37389,0.40657,0.45526,0.48655
0.12505,-0.24383,0.66349,0.3334,0.35904,0.37563,0.39848,0.43252,0.60339,0.42143
0.046137,-0.16642,0.51212,0.33947,0.33648,0.33852,0.3476,0.37207,0.41142,0.36627
0.01062,-0.13254,0.47584,0.33023,0.33158,0.33063,0.34439,0.38668,0.41234,0.34999
0.039839,-0.16537,0.50393,0.34153,0.40568,0.45236,0.42914,0.50041,0.54455,0.5588
0.085926,-0.21064,0.55653,0.43875,0.35573,0.37017,0.35724,0.36638,0.40943,0.46322
0.0093739,-0.13439,0.48895,0.33658,0.35641,0.3713,0.36037,0.35841,0.36707,0.55442
0.004878,-0.1316,0.35751,0.32918,0.32496,0.31956,0.34229,0.35267,0.36363,0.37099
0.092903,-0.22145,0.42392,0.32791,0.36471,0.38561,0.35774,0.40366,0.39513,0.44683
0.069283,-0.19678,0.4267,0.3358,0.33504,0.33621,0.33526,0.38262,0.40061,0.37556
0.038134,-0.15947,0.45615,0.37308,0.34574,0.35374,0.34701,0.34492,0.39295,0.38989
0.059807,-0.18357,0.35871,0.33973,0.33613,0.33794,0.3379,0.33349,0.32337,0.36893
0.089072,-0.21555,0.36205,0.34618,0.36582,0.38678,0.36522,0.39045,0.39459,0.49683
0.13322,-0.25918,0.31705,0.33333,0.34917,0.35939,0.35433,0.37304,0.36656,0.49983
0.077391,-0.20114,0.37579,0.33333,0.32899,0.32516,0.33441,0.33831,0.35053,0.42863
0.051908,-0.17623,0.45304,0.33333,0.34384,0.33691,0.34188,0.3697,0.37365,0.34655
0.010545,-0.13464,0.44114,0.34016,0.37289,0.3912,0.36138,0.3747,0.40098,0.39393
0.019188,-0.13786,0.39267,0.3363,0.36807,0.38704,0.35281,0.37526,0.39588,0.42259
0.022063,-0.13773,0.37883,0.34016,0.34484,0.35226,0.34313,0.34709,0.3849,0.39052
0.045975,-0.15998,0.36932,0.33333,0.33753,0.34023,0.33649,0.33934,0.35142,0.44645
0.058234,-0.17088,0.31557,0.33191,0.333,0.33279,0.33278,0.33257,0.32154,0.37985
0.078452,-0.1832,0.27774,0.3201,0.33333,0.33333,0.33333,0.33333,0.32273,0.34966
0.083565,-0.1833,0.28407,0.33333,0.33333,0.33333,0.33333,0.33333,0.30551,0.35344
0.058315,-0.15695,0.27216,0.33333,0.33173,0.33069,0.33031,0.33308,0.30582,0.34973
0.062691,-0.15762,0.26823,0.33333,0.33358,0.33374,0.33214,0.33312,0.30288,0.33424
0.056704,-0.1471,0.27598,0.33333,0.33333,0.33333,0.33333,0.33333,0.31365,0.32987
0.055269,-0.14143,0.28943,0.33333,0.33436,0.33503,0.33324,0.33305,0.30682,0.37083
0.080246,-0.16162,0.40851,0.42876,0.3342,0.33476,0.33315,0.3332,0.33425,0.34211
0.045625,-0.12694,0.33404,0.34372,0.33378,0.33407,0.33734,0.3414,0.33703,0.34079
0.11266,-0.19149,0.31048,0.33333,0.33906,0.34276,0.33447,0.33465,0.31892,0.41366
0.10244,-0.17878,0.27214,0.33333,0.33333,0.33333,0.33333,0.33333,0.30536,0.40405
0.10112,-0.17555,0.31799,0.34096,0.33768,0.34048,0.33913,0.34301,0.32867,0.36082
0.10476,-0.177,0.28959,0.33333,0.33308,0.33292,0.32483,0.31813,0.29427,0.38355
0.096118,-0.1659,0.28857,0.3554,0.33569,0.33721,0.33061,0.32767,0.30545,0.35277
0.13133,-0.19828,0.30569,0.33333,0.33333,0.33333,0.33333,0.33333,0.30227,0.40212
0.087002,-0.15332,0.35702,0.44416,0.33333,0.33333,0.33333,0.33333,0.3307,0.351
0.072509,-0.13706,0.30457,0.33333,0.33691,0.33602,0.33877,0.34244,0.3257,0.3704
0.11898,-0.18376,0.27231,0.3291,0.33346,0.33321,0.3329,0.3327,0.30359,0.33948
0.093037,-0.1562,0.30998,0.34894,0.33944,0.34338,0.33214,0.33141,0.32202,0.36678
0.10694,-0.16761,0.29055,0.33333,0.34408,0.35102,0.33554,0.33195,0.31085,0.36219
0.11358,-0.17405,0.33741,0.33333,0.36188,0.3803,0.35097,0.35103,0.3693,0.38593
0.14486,-0.20392,0.39024,0.47079,0.33807,0.34113,0.34359,0.34866,0.35003,0.36156
0.09379,-0.15389,0.38228,0.33333,0.37846,0.40758,0.3876,0.41615,0.443,0.46172
0.17629,-0.24107,0.48825,0.33435,0.3829,0.41488,0.38617,0.42219,0.49558,0.56939
0.10073,-0.16613,0.3807,0.33333,0.35053,0.36163,0.3639,0.39227,0.4043,0.41876
0.079004,-0.14417,0.46148,0.33333,0.38251,0.41424,0.38884,0.42812,0.47714,0.56661
0.10088,-0.1698,0.46116,0.33479,0.3578,0.37358,0.37273,0.3944,0.45947,0.44014
0.077316,-0.14752,0.48671,0.34018,0.35828,0.37163,0.38647,0.39866,0.52715,0.39042
0.087851,-0.15628,0.53996,0.33333,0.42116,0.47698,0.42827,0.37216,0.47227,0.39429
0.087101,-0.14776,0.34054,0.33333,0.3314,0.33176,0.33565,0.3296,0.32479,0.34026
0.095179,-0.15366,0.28725,0.33333,0.33152,0.33036,0.33337,0.33798,0.30761,0.3719
0.10164,-0.16206,0.29524,0.33333,0.34214,0.33533,0.34168,0.33324,0.31822,0.37769
0.096143,-0.15918,0.36514,0.33352,0.39348,0.43228,0.38709,0.37088,0.38145,0.54918
0.093888,-0.15361,0.35375,0.33333,0.36243,0.38121,0.36057,0.34778,0.35487,0.51605
0.09046,-0.149,0.30997,0.33333,0.34491,0.35238,0.35107,0.34785,0.33946,0.40692
0.099603,-0.15762,0.31532,0.34528,0.34442,0.35158,0.34483,0.3323,0.3255,0.40115
0.11008,-0.16669,0.30933,0.33227,0.34524,0.35292,0.34633,0.32883,0.32786,0.35186
0.13473,-0.18609,0.62181,0.37918,0.37369,0.39973,0.375,0.36377,0.51666,0.37367
0.10346,-0.15968,0.50904,0.34246,0.369,0.39201,0.38977,0.37205,0.50016,0.39501
0.089283,-0.14721,0.3944,0.33333,0.34451,0.35172,0.3487,0.34608,0.38795,0.44699
0.043881,-0.1027,0.47005,0.34814,0.36932,0.39253,0.38519,0.38034,0.47675,0.57727
0.026974,-0.088169,0.47886,0.34653,0.35474,0.36854,0.37248,0.39067,0.51287,0.39358
0.037858,-0.10243,0.41043,0.39461,0.32942,0.3269,0.3544,0.36348,0.43973,0.37907
0.069441,-0.13873,0.34253,0.33061,0.31919,0.31006,0.3276,0.30138,0.32157,0.33728
0.080914,-0.15552,0.28472,0.33333,0.30396,0.28501,0.32983,0.3171,0.28812,0.32135
0.063733,-0.13915,0.30774,0.33333,0.3342,0.33476,0.3442,0.3269,0.30206,0.40446
0.088099,-0.16357,0.28758,0.33333,0.33225,0.33156,0.33122,0.33004,0.29754,0.33169
0.073692,-0.14914,0.2936,0.33333,0.33333,0.33333,0.33333,0.33333,0.29146,0.35963
0.070161,-0.14347,0.33771,0.3416,0.32846,0.32531,0.33004,0.33099,0.33371,0.34306
